NCES-School-ID,School-Name,School-Type,NCES-District-ID,District,School-Level,Address,Phone,Latitude,Longitude
530573000848,Connell High School,Public,5305730,North Franklin School District,High,"PO Box 829, Connell, WA 99326",(509)234-2911,46.6634733,-118.8611117
530573003366,Connell Preschool,Public,5305730,North Franklin School District,Pre-K,"PO Box 829, Connell, WA 99326",(509)234-9218,46.6634733,-118.8611117
530228002600,Continuous Curriculum School,Public,5302280,East Valley School District (Spokane),"Elementary,Middle","16924 E Wellesley, Spokane, WA 99216",(509)927-9501,47.6998748,-117.177322
530315002701,Contract Learning Center,Public,5303150,Grandview School District,High,"913 W 2nd ST, Grandview, WA 98930",(509)882-8545,46.255233,-119.9150172
530240002821,Contracted Schools,Public,5302400,Edmonds School District,High,"20420 68TH AVE W, LYNNWOOD, WA 98036",(425)670-7189,47.8136238,-122.3261661
530423001598,Contractual Schools,Public,5304230,Lake Washington School District,High,"P.O. Box 97039, Redmond, WA 98073",(425)702-3200,47.66966559999999,-122.1192996
530168000287,Conway School District 317,Public,5301680,Conway School District,"Elementary,Middle","19710 State Route 534, Mount Vernon, WA 98274",(360)445-5785,48.340215,-122.319458
530825001370,Cooper Elementary,Public,5308250,Spokane School District,Elementary,"3200 N Ferrall St, Spokane, WA 99217",(509)354-2500,47.6874948,-117.3584725
530042003358,Cordata Elementary School,Public,5300420,Bellingham School District,Elementary,"4420 Aldrich Rd, Bellingham, WA 98226",(360)676-6461,48.8010977,-122.5061013
530171000288,Cosmopolis Elementary School,Public,5301710,Cosmopolis School District,Elementary,"P.O. Box 479, Cosmopolis, WA 98537",(360)532-7181,46.9553719,-123.7737763
530591000880,Cottage Lake Elementary,Public,5305910,Northshore School District,Elementary,"15940 Avondale RD NE, Woodinville, WA 98077",(425)408-4200,47.7451456,-122.0794015
530393003330,Cottonwood Elementary,Public,5303930,Kennewick School District,Elementary,"16734 S. Cottonwood Creek Blvd, Kennewick, WA 99338",(509)222-6404,46.1906234,-119.2737978
530108000181,Cottonwood Elementary School,Public,5301080,Central Kitsap School District,Elementary,"330 NE Foster Road, BREMERTON, WA 98311",(360)662-8300,47.6412411,-122.5745484
530972001238,Cottonwood Elementary School,Public,5309720,West Valley School District (Yakima),Elementary,"1041 S 96th Ave, Yakima, WA 98908",(509)965-2052,46.587044,-120.632811
530426003156,Cougar Creek Elementary School,Public,5304260,Lakewood School District,Elementary,"P.O. Box 128, N. Lakewood, WA 98259",(360)652-4517,47.1717649,-122.518458
530375003795,Cougar Mountain Middle School,Public,5303750,Issaquah School District,Middle,"1929 NW Talus Drive, Issaquah, WA 98027",(253)683-8000,47.53204239999999,-122.0644208
530048003158,Cougar Mountain Middle School,Public,5300480,Bethel School District,Middle,"5108 260th St E, Graham, WA 98338",(253)800-8000,47.0192833,-122.3621159
530375000482,Cougar Ridge Elementary,Public,5303750,Issaquah School District,Elementary,"4630 167TH AVE SE, BELLEVUE, WA 98006",(425)837-7300,47.5618803,-122.1174296
530108002251,Cougar Valley Elementary,Public,5301080,Central Kitsap School District,Elementary,"13200 Olympic View Rd NW, SILVERDALE, WA 98383",(360)662-8400,47.6830334,-122.7255654
530344000513,Coulee City Elementary,Public,5303440,Coulee-Hartline School District,Elementary,"410 W LOCUST, COULEE CITY, WA 99115",(509)632-5231,47.613538,-119.293441
530344001771,Coulee City Middle School,Public,5303440,Coulee-Hartline School District,Middle,"410 W. Locust St., COULEE CITY, WA 99115",(509)632-5312,47.613538,-119.293441
530180000289,Coupeville Elementary School,Public,5301800,Coupeville School District,Elementary,"6 South Main Street, Coupeville, WA 98239",(360)678-2473,48.21151260000001,-122.6882412
530180000290,Coupeville High School,Public,5301800,Coupeville School District,High,"501 South Main Street, Coupeville, WA 98239",(360)678-2413,48.2071703,-122.6853327
530180002049,Coupeville Middle School,Public,5301800,Coupeville School District,Middle,"501 South Main Street, Coupeville, WA 98239",(360)678-2412,48.2071703,-122.6853327
530396000613,Covington Elementary School,Public,5303960,Kent School District,Elementary,"25811 156TH Ave SE, Covington, WA 98042",(253)373-7652,47.3708238,-122.1351376
530270000415,Covington Middle School,Public,5302700,Evergreen School District (Clark),Middle,"11200 NE Rosewood Rd, Vancouver, WA 98662",(360)604-6300,45.6684201,-122.5598096
530000300591,Coweeman Middle School,Public,5300003,Kelso School District,Middle,"2000 Allen St, Kelso, WA 98626",(360)501-1750,46.14386589999999,-122.8887092
530000502917,Cowlitz County Youth Services Center,Public,5300005,Educational Service District 112,"Middle,High","1725 1ST AVE, Longview, WA 98632",(360)577-3100,46.1405685,-122.9197446
530891003310,Cowlitz Prairie Academy,Public,5308910,Toledo School District,"Middle,High","PO Box 469, Toledo, WA 98591",(360)864-6325,46.4398305,-122.846783
530141003535,CPSD Open Doors Program,Public,5301410,Clover Park School District,High,"5504 112th St SW, Lakewood, WA 98499",(253)583-5525,47.1553903,-122.5104702
530573003621,CRCC-Open Doors,Public,5305730,North Franklin School District,High,"PO Box 829, Connell, WA 99326",(509)543-5800,46.6634733,-118.8611117
530375003331,Creekside Elementary,Public,5303750,Issaquah School District,Elementary,"20777 SE 16th St, Sammamish, WA 98075",(425)837-5200,47.594218,-122.063511
530492003768,Creekside Elementary School,Public,5304920,Mead School District,Elementary,"3525 E Hastings Road, Mead, WA 99021",(509)465-6810,47.7700597,-117.3595515
530594000900,Crescent Harbor Elem,Public,5305940,Oak Harbor School District,Elementary,"330 E. Crescent Harbor Rd., Oak Harbor, WA 98277",(360)279-5650,48.3061716,-122.5981457
530870002742,Crescent Heights Elementary School,Public,5308700,Tacoma School District,Elementary,"4110 Nassau Ave Ne, Tacoma, WA 98422",(253)571-5500,47.2948651,-122.4005596
530183000292,Crescent School,Public,5301830,Crescent School District,"Elementary,High","P. O. Box 20, Joyce, WA 98343",(360)928-3311,48.1360514,-123.7350377
530270000416,Crestline Elementary School,Public,5302700,Evergreen School District (Clark),Elementary,"13003 S E 7th Street, Vancouver, WA 98683",(360)604-3325,45.6148567,-122.5398829
530186000293,Creston Elementary,Public,5301860,Creston School District,Elementary,"485 SE E Street, Creston, WA 99117",(509)636-2721,47.7550207,-118.5199727
530186000294,Creston Jr-Sr High School,Public,5301860,Creston School District,"Middle,High","485 SE E Street, Creston, WA 99117",(509)636-2721,47.7550207,-118.5199727
530861002665,Crestwood Elementary,Public,5308610,Sumner-Bonney Lake School District,Elementary,"3914 W Tapps Dr E, Bonney Lake, WA 98390",(253)891-4550,47.2196942,-122.2001797
530396001779,Crestwood Elementary School,Public,5303960,Kent School District,Elementary,"25225 180th Ave SE, Covington, WA 98042",(253)373-7634,47.3758679,-122.1040512
530321003300,Crossroads High School,Public,5303210,Granite Falls School District,High,"205 North Alder Avenue, Granite Falls, WA 98252",(360)283-4407,48.0848399,-121.9632996
530066000137,Crownhill Elementary School,Public,5300660,Bremerton School District,Elementary,"1500 Rocky Point Rd, Bremerton, WA 98312",(360)473-4200,47.5748146,-122.6651344
530591000881,Crystal Springs Elementary,Public,5305910,Northshore School District,Elementary,"21615 9 AV SE, Bothell, WA 98021",(425)408-4300,47.8005559,-122.2202181
530189000295,Curlew Elem & High School,Public,5301890,Curlew School District,High,"PO Box 370, Curlew, WA 99118",(509)779-4931,48.8835848,-118.5995124
530918001548,Curtis Junior High,Public,5309180,University Place School District,"Middle,High","3725 Grandview Drive West, UNIVERSITY PLACE, WA 98466",(253)566-5670,47.223321,-122.5536338
530918001549,Curtis Senior High,Public,5309180,University Place School District,High,"8425 40TH W, UNIVERSITY PLACE, WA 98466",(253)566-5710,47.222624,-122.5524758
530192000297,Cusick Jr Sr High School,Public,5301920,Cusick School District,"Middle,High","305 MONUMENTAL WAY, CUSICK, WA 99119",(509)445-1125,48.33653899999999,-117.299149
530285000459,Custer Elem,Public,5302850,Ferndale School District,Elementary,"7660 Custer School Road, Custer, WA 98240",(360)383-9500,48.9191095,-122.6373821
530141000251,Custer Elementary School,Public,5301410,Clover Park School District,Elementary,"7801 Steilacoom Blvd SW, Lakewood, WA 98498",(253)583-5230,47.1805906,-122.5406992
530111003437,CVSD Open Doors Programs,Public,5301110,Central Valley School District,High,"2218 N. Molter, Liberty Lake, WA 99019",(509)558-5433,47.6779769,-117.0903402
530861002744,Daffodil Valley Elementary,Public,5308610,Sumner-Bonney Lake School District,Elementary,"1509 Valley Avenue, Sumner, WA 98390",(253)891-4600,47.2079195,-122.2276241
530459000717,Dallesport Elementary,Public,5304590,Lyle School District,Elementary,"P.O. Box 368, Lyle, WA 98635",(509)365-2211,45.695954,-121.2861833
530195000299,Damman Elementary,Public,5301950,Damman School District,Elementary,"3600 Umptanum Rd., Ellensburg, WA 98926",(509)925-4567,46.9620792,-120.5685535
530771001137,Daniel Bagley Elementary School,Public,5307710,Seattle School District No. 1,Elementary,"7821 STONE AV N, SEATTLE, WA 98103",(206)252-5110,47.68634429999999,-122.3425126
530198000300,Darrington Elementary School,Public,5301980,Darrington School District,Middle,"POST OFFICE BOX 27, DARRINGTON, WA 98241",(360)436-1313,48.2553867,-121.6015142
530198000301,Darrington High School,Public,5301980,Darrington School District,High,"PO BOX 27, DARRINGTON, WA 98241",(360)436-1140,48.2553867,-121.6015142
530201000302,Davenport Elementary,Public,5302010,Davenport School District,Elementary,"601 WASHINGTON STREET, DAVENPORT, WA 99122",(509)725-1261,47.64879270000001,-118.1503087
530201000303,Davenport Senior High School,Public,5302010,Davenport School District,"Middle,High","801 7TH STREET, DAVENPORT, WA 99122",(509)725-4021,47.651357,-118.1504081
530771001913,David T. Denny International Middle School,Public,5307710,Seattle School District No. 1,Middle,"2601 SW Kenyon St, SEATTLE, WA 98126",(206)252-9000,47.5300051,-122.3659881
530576000856,David Wolfle Elementary,Public,5305760,North Kitsap School District,Elementary,"27089 Highland Rd NE, Kingston, WA 98346",(360)396-3700,47.8073559,-122.5533932
530147000275,Davis Elementary,Public,5301470,College Place School District,Elementary,"31 SE ASH STREET, COLLEGE PLACE, WA 99324",(509)525-5110,46.0483301,-118.386371
531011001689,Davis High School,Public,5310110,Yakima School District,High,"212 S 6th Ave, Yakima, WA 98902",(509)573-2500,46.5960835,-120.5157731
530825002162,Daybreak Alternative School,Public,5308250,Spokane School District,"Middle,High","628 S Cowley St, Spokane, WA 99202",(509)354-6401,47.6502164,-117.4085659
530038003176,Daybreak Middle,Public,5300380,Battle Ground School District,"Elementary,Middle","PO Box 200, Battle Ground, WA 98604",(360)885-6900,45.7808725,-122.5373651
530038003194,Daybreak Primary,Public,5300380,Battle Ground School District,Elementary,"PO Box 200, Battle Ground, WA 98604",(360)885-6950,45.7808725,-122.5373651
530038003601,Daybreak Youth Services,Public,5300380,Battle Ground School District,"Middle,High","11104 NE 149th St, Brush Prairie, WA 98606",(360)885-5300,45.73035489999999,-122.560793
530204000304,Dayton Elementary School,Public,5302040,Dayton School District,Elementary,"302 E Park, Dayton, WA 99328",(206)382-2507,46.31734429999999,-117.9752122
530204000305,Dayton High School,Public,5302040,Dayton School District,High,"614 S Third Street, Dayton, WA 99328",(509)382-4775,46.3163162,-117.9742474
530204002513,Dayton Middle School,Public,5302040,Dayton School District,Middle,"609 S Second Street, Dayton, WA 99328",(509)382-4775,46.3166501,-117.9752549
530204003732,Dayton School District Alternative Program,Public,5302040,Dayton School District,High,"614 S 3rd St, Dayton, WA 99328",(509)382-4775,46.3163162,-117.9742474
530771001158,Dearborn Park International School,Public,5307710,Seattle School District No. 1,Elementary,"2820 S ORCAS ST, SEATTLE, WA 98108",(206)252-6930,47.55235330000001,-122.2962993
530453001846,Decatur Elementary,Public,5304530,Lopez School District,"Elementary,Middle","Decatur Island, Anacortes, WA 98221",(360)375-6004,48.5379742,-122.5849143
530282000434,Decatur High School,Public,5302820,Federal Way School District,High,"2800 SW 320TH ST, FEDERAL WAY, WA 98023",(253)945-5200,47.3173346,-122.3693994
530207003903,Deer Park Achievement High School,Public,5302070,Deer Park School District,High,"PO Box 490, Deer Park, WA 99006",(509)468-3500,47.9543375,-117.476891
530207003423,Deer Park Early Learning Center,Public,5302070,Deer Park School District,Pre-K,"""1406 E. """"D"""" Street"", Deer Park, WA 99006",(509)464-5606,47.948926,-117.457757
530207000307,Deer Park Elementary,Public,5302070,Deer Park School District,Elementary,"""E. 1500 """"D"""" Street"", Deer Park, WA 99006",(509)464-5600,47.95014339999999,-117.4531318
530207001759,Deer Park High School,Public,5302070,Deer Park School District,High,"S. 800 Weber Road, Deer Park, WA 99006",(509)464-5900,47.94561729999999,-117.4559248
530207002827,Deer Park Home Link Program,Public,5302070,Deer Park School District,"Elementary,High","N. 428 Main Street, Deer Park, WA 99006",(509)464-5535,47.958119,-117.4766211
530207000308,Deer Park Middle School,Public,5302070,Deer Park School District,Middle,"S. 347 Colville Ave., Deer Park, WA 99006",(509)464-5800,47.9507655,-117.4678589
530870001460,Delong Elementary School,Public,5308700,Tacoma School District,Elementary,"4901 S 14 st St, Tacoma, WA 98405",(253)571-5800,47.24932099999999,-122.5017345
530825003816,Denny Yasuhara Middle School,Public,5308250,Spokane School District,Middle,"914 E. North Foothills Dr., Spokane, WA 99207",(509)824-8200,47.6832874,-117.3943253
530354000525,Des Moines Elementary,Public,5303540,Highline School District,Elementary,"23801 16th Avenue South, Des Moines, WA 98198",(206)631-3700,47.3877639,-122.3132345
530393000598,Desert Hills Middle School,Public,5303930,Kennewick School District,Middle,"1701 S Clodfelter Rd, KENNEWICK, WA 99338",(509)222-6600,46.19471799999999,-119.252728
530648003470,Desert Oasis High School,Public,5306480,Othello School District,High,"825 E. Ash St., Othello, WA 99344",(509)488-2659,46.819354,-119.1630278
530732003901,Desert Sky Elementary,Public,5307320,Richland School District,Elementary,"2100 Sunshine Avenue, West Richland, WA 99353",(509)967-6225,46.2815497,-119.370919
530696003690,Dessie F Evans Elementary,Public,5306960,Puyallup School District,,"7911 144th St E, Puyallup, WA 98375",(253)864-5500,47.127789,-122.323963
530936002952,Developmental Pre-School,Public,5309360,Wahluke School District,Pre-K,"PO Box 907, Mattawa, WA 99349",(509)932-4433,46.73791,-119.9028234
530846002994,Developmental Preschool,Public,5308460,Steilacoom Hist. School District,Pre-K,"511 Chambers Street, Steilacoom, WA 98388",(253)983-2238,47.1690838,-122.5984636
530714002460,Developmental Preschool,Public,5307140,Raymond School District,Pre-K,"1016 Commercial Street, Raymond, WA 98577",(360)942-2435,46.68513369999999,-123.7249493
530030000037,Dick Scobee Elementary School,Public,5300300,Auburn School District,Elementary,"1031 14th ST NE, AUBURN, WA 98002",(253)931-4984,47.32117710000001,-122.2167944
530213002812,Dieringer Heights Elementary,Public,5302130,Dieringer School District,Elementary,"21727 34th Street E., Lake Tapps, WA 98391",(253)826-4937,47.2273858,-122.1369803
530522003800,Digital Learning Center,Public,5305220,Moses Lake School District,"Middle,High","1530 Pilgrim Street, Moses Lake, WA 98837",(509)766-2650,47.1120709,-119.2629479
530723002564,Dimmitt Middle School,Public,5307230,Renton School District,Middle,"12320 80th Ave S, Seattle, WA 98178",(425)204-2800,47.4915011,-122.2313375
530816001355,Discovery,Public,5308160,South Kitsap School District,High,"2150 FIRCREST DR SE, PORT ORCHARD, WA 98366",(360)443-3680,47.5294607,-122.6003769
530423002448,Discovery Community  School,Public,5304230,Lake Washington School District,Elementary,"12801 84th NE, Kirkland, WA 98034",(425)936-2704,47.716976,-122.2303846
531011003026,Discovery Early Learning Center,Public,5310110,Yakima School District,Pre-K,"2810 Castlevale Road, Yakima, WA 98902",(509)573-5400,46.61226070000001,-120.5464693
530375002426,Discovery Elementary,Public,5303750,Issaquah School District,Elementary,"2300 228TH AVE SE, ISSAQUAH, WA 98075",(425)837-4100,47.5895121,-122.0345814
530543002218,Discovery Elementary,Public,5305430,Mukilteo School District,Elementary,"11700 Meridian Ave S, Everett, WA 98208",(425)366-2700,47.8918404,-122.2335106
530669000981,Discovery Elementary School,Public,5306690,Peninsula School District,Elementary,"4905 Rosedale St NW, Gig Harbor, WA 98335",(253)530-1200,47.33159329999999,-122.6037767
530447003454,Discovery High School,Public,5304470,Longview School District,High,"2742 Harding Blvd, Longview, WA 98632",(360)414-2920,46.1393542,-122.9571437
530081003662,Discovery High School,Public,5300810,Camas School District,High,"5125 NW Nan Henriksen Way, Camas, WA 98607",(360)833-5790,45.59449499999999,-122.462131
530447003511,Discovery High School-Achieve,Public,5304470,Longview School District,High,"2742 Harding, Longview, WA 98632",(360)414-2929,46.1393542,-122.9571437
530927002018,Discovery Middle School,Public,5309270,Vancouver School District,Middle,"800 E 40TH ST, VANCOUVER, WA 98663",(360)313-3300,45.652644,-122.6654348
530288000464,Discovery Primary School,Public,5302880,Fife School District,Elementary,"1205 19th Avenue, Milton, WA 98354",(253)517-1200,47.2486429,-122.3103471
530132003725,Discovery Virtual School,Public,5301320,Clarkston School District,"Elementary,High","PO Box 70, Clarkston, WA 99403",(509)769-5534,46.4162723,-117.0451581
530969002244,Dishman Hills High School,Public,5309690,West Valley School District (Spokane),"Middle,High","115 S University, Spokane, WA 99206",(509)927-1100,47.65564089999999,-117.2603798
530576002453,District Programs,Public,5305760,North Kitsap School District,High,"25800 Siyaya Ave NE, Kingston, WA 98346",(360)396-3575,47.7964127,-122.5163922
530702002507,District Run Home School,Public,5307020,Quillayute Valley School District,"Elementary,High","411 S Spartan Avenue, Forks, WA 98331",(360)374-6262,47.9466052,-124.3839411
530216000311,Dixie Elementary School,Public,5302160,Dixie School District,Elementary,"PO BOX 40, DIXIE, WA 99329",(509)525-5339,46.1399749,-118.1544563
530861001445,Donald Eismann Elementary,Public,5308610,Sumner-Bonney Lake School District,Elementary,"13802 Canyon View Blvd. East, Bonney Lake, WA 98391",(253)891-4500,47.1306781,-122.1753434
530696001178,Doris Stahl Junior High,Public,5306960,Puyallup School District,"Middle,High","9610 168th St E, Puyallup, WA 98375",(253)840-8881,47.1023394,-122.3002166
530081001823,Dorothy Fox,Public,5300810,Camas School District,Elementary,"2623 NW Sierra St, Camas, WA 98607",(360)833-5700,45.5985503,-122.4304945
530141000252,Dower Elementary School,Public,5301410,Clover Park School District,Elementary,"7817 Dower Rd West, Lakewood, WA 98499",(253)583-5240,47.1858271,-122.5227405
530870001461,Downing Elementary School,Public,5308700,Tacoma School District,Elementary,"5130 N. 26th Street, Tacoma, WA 98406",(253)571-7100,47.2706504,-122.5065964
530870001513,Dr. Dolores Silas High School,Public,5308700,Tacoma School District,High,"1202 N Orchard St, Tacoma, WA 98406",(253)571-6000,47.2613528,-122.5065448
530000603748,Dropout Prevention and Reengagement Academy,Public,5300006,Puget Sound Educational Service District 121,High,"800 Oakesdale Ave SW, Renton, WA 98057",(425)917-7839,47.4724723,-122.2346413
530918002383,Drum Intermediate,Public,5309180,University Place School District,"Elementary,Middle","4909 79TH AVENUE W, UNIVERSITY PLA, WA 98467",(253)566-5660,47.2119021,-122.5411645
530682002505,Dry Creek Elementary,Public,5306820,Port Angeles School District,,"25 RIFE RD, PORT ANGELES, WA 98363",(360)457-5050,48.1130322,-123.5379227
530783003729,Dungeness Virtual School,Public,5307830,Sequim School District,"Elementary,High","503 N. Sequim Ave, Sequim, WA 98382",(360)582-3403,48.0839459,-123.1026731
530771001161,Dunlap Elementary School,Public,5307710,Seattle School District No. 1,Elementary,"4525 S CLOVERDALE ST, SEATTLE, WA 98118",(206)252-7000,47.525034,-122.2747056
530802002029,Dutch Hill Elementary,Public,5308020,Snohomish School District,Elementary,"8231 131st Avenue SE, Snohomish, WA 98290",(360)563-4450,47.9214897,-122.0541282
530927001558,Dwight D Eisenhower Elementary,Public,5309270,Vancouver School District,Elementary,"9201 NW 9TH AVE, VANCOUVER, WA 98665",(360)313-1700,45.6884861,-122.6768908
530282003430,Dynamic Family Services,Public,5302820,Federal Way School District,High,"10811 SE Kent Kanlgey Rd, Kent, WA 98030",(253)945-2000,47.3697539,-122.1957257
530696001023,E B Walker High School,Public,5306960,Puyallup School District,"Middle,High","5715 Milwaukee Ave E, Puyallup, WA 98372",(253)841-8781,47.2053783,-122.2816633
530622000938,E Omak Elementary,Public,5306220,Omak School District,Elementary,"619 W. Bartlett Ave., Omak, WA 98841",(509)826-3003,48.4110422,-119.5377414
530024002248,Eagle Creek Elementary,Public,5300240,Arlington School District,Elementary,"1216 E 5th, Arlington, WA 98223",(360)618-6270,48.197824,-122.1134231
530033003110,Eagle Harbor High School,Public,5300330,Bainbridge Island School District,High,"9530 NE High School Rd, Bainbridge Island, WA 98110",(206)780-1387,47.6362853,-122.5221006
530249003884,Eagle Virtual Sky Academy,Public,5302490,Elma School District,"Elementary,High","1235 Monte Elma Road, Elma, WA 98541",(360)482-5086,47.00484669999999,-123.4344204
530285002495,Eagleridge Elementary,Public,5302850,Ferndale School District,Elementary,"P.O. Box 1127, Ferndale, WA 98248",(360)383-9700,48.8464991,-122.5910056
530240002420,Early Childhood Center,Public,5302400,Edmonds School District,Elementary,"19400 56TH AVE W, LYNNWOOD, WA 98036",(425)670-7211,47.8222894,-122.3085355
530270002299,Early Childhood Center,Public,5302700,Evergreen School District (Clark),Pre-K,"13501 NE 28th Street, Vancouver, WA 98682",(360)604-3925,45.6399777,-122.5329438
530648003658,Early Childhood Center,Public,5306480,Othello School District,Pre-K,"1335 S. Ash St., Othello, WA 99344",(509)488-4544,46.8191954,-119.1664663
530927003147,Early Childhood Education Center,Public,5309270,Vancouver School District,Pre-K,"PO BOX 8937, VANCOUVER, WA 98668",(360)313-4853,45.6405989,-122.6234603
530246003099,Early Learning Center,Public,5302460,Ellensburg School District,Pre-K,"1300 E Third Avenue, Ellensburg, WA 98926",(509)925-8117,46.9945838,-120.5267327
530294003589,Early Learning Center,Public,5302940,Franklin Pierce School District,Pre-K,"12223 S A Street, Tacoma, WA 98444",(253)298-4675,47.1177278,-122.5456524
530420003561,Early Learning Center,Public,5304200,Lake Stevens School District,Pre-K,"9215 29th St NE, Lake Stevens, WA 98258",(425)335-1643,48.0239029,-122.1075842
530228001760,East Farms STEAM School,Public,5302280,East Valley School District (Spokane),,"26203 E Rowan, Newman Lake, WA 99025",(509)226-3039,47.7083054,-117.0536184
530249001298,East Grays Harbor High School,Public,5302490,Elma School District,High,"1235 Monte-Elma Rd, Elma, WA 98541",(360)482-5086,47.00484669999999,-123.4344204
530249003530,East Grays Harbor Open Doors,Public,5302490,Elma School District,High,"705 W Waldrip, Elma, WA 98541",(360)482-5086,47.00260489999999,-123.4094158
530396000614,East Hill Elementary School,Public,5303960,Kent School District,Elementary,"9825 S 240th ST, Kent, WA 98031",(253)373-7455,47.38606799999999,-122.2081824
530910002379,East Olympia Elementary,Public,5309100,Tumwater School District,Elementary,"8700 Rich Road, Olympia, WA 98501",(360)709-7150,46.9607796,-122.8321987
530816001347,East Port Orchard Elementary,Public,5308160,South Kitsap School District,Elementary,"2649 HOOVER AVE SE, PORT ORCHARD, WA 98366",(360)443-3170,47.5239286,-122.6272592
530591002428,East Ridge Elementary,Public,5305910,Northshore School District,Elementary,"22150 NE 156 PL, Woodinville, WA 98077",(425)408-4400,47.7411316,-122.043591
530537000806,East Valley Central Middle School,Public,5305370,East Valley School District (Yakima),Middle,"2010 BEAUDRY RD, YAKIMA, WA 98901",(509)573-7500,46.5722375,-120.4047477
530537002543,East Valley Elementary,Public,5305370,East Valley School District (Yakima),Elementary,"1951 Beaudry Road, Yakima, WA 98901",(509)573-7600,46.57509599999999,-120.40245
530537000805,East Valley High School,Public,5305370,East Valley School District (Yakima),High,"1900 Beaudry Road, Yakima, WA 98901",(509)573-7420,46.5750712,-120.4054732
530228000312,East Valley High School,Public,5302280,East Valley School District (Spokane),High,"15711 E Wellesley Ave, Spokane Valley, WA 99216",(509)927-3200,47.7024793,-117.1940346
530228003494,East Valley Middle School,Public,5302280,East Valley School District (Spokane),Middle,"4920 N Progress Rd, Spokane Valley, WA 99216",(509)924-9383,47.7022224,-117.2013847
530393000599,Eastgate Elementary School,Public,5303930,Kennewick School District,Elementary,"910 EAST 10TH AVENUE, KENNEWICK, WA 99336",(509)585-3360,46.1973193,-119.1023113
530423001141,Eastlake High School,Public,5304230,Lake Washington School District,High,"400 228th NE, Sammamish, WA 98074",(425)936-1500,47.6129842,-122.029157
530231003789,Eastmont Academy,Public,5302310,Eastmont School District,Elementary,"600 N. James, East Wenatchee, WA 98802",(509)884-7115,47.4143489,-120.2706808
530231000323,Eastmont Junior High,Public,5302310,Eastmont School District,"Middle,High","905 NE 8th Street, East Wenatchee, WA 98802",(509)884-2407,47.43246689999999,-120.3248269
530231003236,Eastmont Preschools,Public,5302310,Eastmont School District,Pre-K,"955 3rd St. NE, East Wenatchee, WA 98802",(509)884-8333,47.4112499,-120.2727877
530231000318,Eastmont Senior High,Public,5302310,Eastmont School District,High,"955 3rd Street NE, East Wenatchee, WA 98802",(509)884-6665,47.4112499,-120.2727877
530234000324,Easton School,Public,5302340,Easton School District,"Elementary,High","P O Box 8, Easton, WA 98925",(509)656-2317,47.23706,-121.1789787
530234003355,Easton Secondary School,Public,5302340,Easton School District,"Middle,High","PO Box 8, Easton, WA 98925",(509)656-2317,47.23706,-121.1789787
530237000326,Eatonville Elementary School,Public,5302370,Eatonville School District,Elementary,"PO Box 669, Eatonville, WA 98328",(360)641-1200,46.86732629999999,-122.266502
530237000327,Eatonville High School,Public,5302370,Eatonville School District,High,"PO Box 699, Eatonville, WA 98328",(360)879-1200,46.86732629999999,-122.266502
530237001899,Eatonville Middle School,Public,5302370,Eatonville School District,Middle,"PO Box 910, Eatonville, WA 98328",(360)879-1400,46.86732629999999,-122.266502
530237003645,Eatonville Online Academy,Public,5302370,Eatonville School District,"Middle,High","PO Box 698, Eatonville, WA 98328",(360)879-1400,46.86732629999999,-122.266502
530486003058,ECEAP,Public,5304860,Marysville School District,Pre-K,"13525 51ST AVE NE, MARYSVILLE, WA 98271",(360)965-0225,48.1190009,-122.1616106
530543003133,ECEAP,Public,5305430,Mukilteo School District,Pre-K,"3616 South Road, Mukilteo, WA 98275",(425)356-1312,47.8825779,-122.2840584
530945003682,ECEAP,Public,5309450,Walla Walla Public Schools,Pre-K,"1150 W Chestnut St, Walla Walla, WA 99362",(509)527-3066,46.0562021,-118.3531561
530375001773,Echo Glen School,Public,5303750,Issaquah School District,"Elementary,High","33010 SE 99TH ST, SNOQUALMIE, WA 98065",(425)831-2520,47.5204605,-121.9006278
530792001302,Echo Lake Elementary School,Public,5307920,Shoreline School District,Elementary,"19345 Wallingford Ave. N., Shoreline, WA 98133",(206)393-4338,47.7701189,-122.3383041
530771001162,Eckstein Middle School,Public,5307710,Seattle School District No. 1,Middle,"3003 NE 75 ST, SEATTLE, WA 98115",(206)252-5010,47.68225409999999,-122.2939107
530696001024,Edgemont Jr High,Public,5306960,Puyallup School District,"Middle,High","2300 110th Ave E, Edgewood, WA 98372",(253)841-8727,47.2368853,-122.2833873
530078000156,Edison Elementary,Public,5300780,Burlington-Edison School District,"Elementary,Middle","5801 MAIN ST, EDISON, WA 98232",(360)757-3375,48.5616059,-122.4392262
530114000207,Edison Elementary,Public,5301140,Centralia School District,Elementary,"607 H Street, Centralia, WA 98531",(360)330-7631,46.7219236,-122.9595533
530393000600,Edison Elementary School,Public,5303930,Kennewick School District,Elementary,"201 SOUTH DAWES STREET, KENNEWICK, WA 99336",(509)734-3580,46.208566,-119.188922
530945001600,Edison Elementary School,Public,5309450,Walla Walla Public Schools,Elementary,"1315 E ALDER ST, WALLA WALLA, WA 99362",(509)527-3072,46.0681987,-118.309035
530870001462,Edison Elementary School,Public,5308700,Tacoma School District,Elementary,"5830 S Pine St, Tacoma, WA 98409",(253)571-1700,47.2036857,-122.4742464
530240003490,Edmonds Career Access Program,Public,5302400,Edmonds School District,High,"20420 68th Ave W, Lynnwood, WA 98036",(425)431-7000,47.8136238,-122.3261661
