NCES-School-ID,School-Name,School-Type,NCES-District-ID,District,School-Level,Address,Phone,Latitude,Longitude
260279003999,Dean A Naldrett School,Public,2602790,Anchor Bay School District,Elementary,"47800 SUGARBUSH RD, CHESTERFIELD, MI 48047",(586)949-1212,42.6580209,-82.8087906
261161008179,Dearborn Heights Virtual Academy,Public,2611610,Dearborn Heights School District #7,High,"20629 Annapolis, Dearborn Heights, MI 48125",(313)203-1000,42.2759262,-83.2391521
261160004587,Dearborn High School,Public,2611600,Dearborn City School District,High,"19501 OUTER DR, DEARBORN, MI 48124",(313)827-1600,42.3082962,-83.2618071
261160008095,Dearborn Magnet High School,Public,2611600,Dearborn City School District,High,"22586 ANN ARBOR TRL, DEARBORN HEIGHTS, MI 48127",(313)827-4800,42.3408278,-83.25982499999999
261160008962,Dearborn Newcomer College Prep Academy,Public,2611600,Dearborn City School District,High,"5101 EVERGREEN RD, DEARBORN, MI 48128",(313)317-1588,42.32518839999999,-83.2382284
261160009003,Dearborn Public Schools Virtual K12,Public,2611600,Dearborn City School District,"Elementary,High","18700 AUDETTE ST, DEARBORN, MI 48124",(313)827-3023,42.283646,-83.226103
261160008626,Dearborn STEM Middle School,Public,2611600,Dearborn City School District,Middle,"22586 ANN ARBOR TRL, DEARBORN HEIGHTS, MI 48127",(313)827-1904,42.3408278,-83.25982499999999
261167004624,Decatur Jr Sr High School,Public,2611670,Decatur Public Schools,"Middle,High","110 CEDAR ST, DECATUR, MI 49045",(269)423-6851,42.1124686,-85.9807242
261170004628,Deckerville Community High School,Public,2611700,Deckerville Community School District,"Middle,High","2633 BLACK RIVER ST, DECKERVILLE, MI 48427",(810)376-3875,43.52796790000001,-82.7295369
261170004627,Deckerville Elementary School,Public,2611700,Deckerville Community School District,,"2633 BLACK RIVER ST, DECKERVILLE, MI 48427",(810)376-9785,43.52796790000001,-82.7295369
260369007667,Deerfield Elementary School,Public,2603690,Avondale School District,Elementary,"3600 CROOKS RD, ROCHESTER HILLS, MI 48309",(248)537-6700,42.6264534,-83.1731679
262613001243,Deerfield Elementary School,Public,2626130,Novi Community School District,Elementary,"26500 WIXOM RD, NOVI, MI 48374",(248)449-1700,42.48325519999999,-83.533485
263447007021,Dekeyser Elementary School,Public,2634470,Utica Community Schools,,"39600 ATKINSON DR, STERLING HEIGHTS, MI 48313",(586)797-4400,42.584913,-83.00566350000001
261641005291,Delta Center Elementary School,Public,2616410,Grand Ledge Public Schools,Elementary,"305 SOUTH CANAL RD, LANSING, MI 48917",(517)925-5540,42.7315462,-84.66110859999999
262994001285,Delta Kelly Elementary School,Public,2629940,Rochester Community School District,Elementary,"3880 ADAMS RD, OAKLAND, MI 48363",(248)726-3500,42.7417324,-83.1970444
268034000497,DeltaSchoolcraft Area Center,Public,2680340,Delta-Schoolcraft ISD,High,"2525 3rd Ave S, Escanaba, MI 49829",(906)786-9300,45.7419941,-87.0840644
261191004632,Delton Kellogg Elem School,Public,2611910,Delton Kellogg Schools,Elementary,"327 NORTH GROVE ST, DELTON, MI 49046",(269)623-1535,42.50317829999999,-85.4102892
261191004631,DeltonKellogg High School,Public,2611910,Delton Kellogg Schools,High,"10425 PANTHER PRIDE, DELTON, MI 49046",(269)623-1525,42.4998624,-85.4134569
261191004633,DeltonKellogg Middle School,Public,2611910,Delton Kellogg Schools,"Elementary,Middle","6325 DELTON RD, DELTON, MI 49046",(269)623-1545,42.5027049,-85.41148969999999
260110304693,Denby High School,Public,2601103,Detroit Public Schools Community District,High,"12800 Kelly Road, Detroit, MI 48224",(313)866-7200,42.4264426,-82.9557425
260585004216,Derby Middle School,Public,2605850,Birmingham Public Schools,Middle,"1300 DERBY RD, BIRMINGHAM, MI 48009",(248)203-5003,42.552519,-83.204233
268050400454,Detention Center,Public,2680504,Bay-Arenac ISD,"Elementary,High","520 WEST HAMPTON RD, ESSEXVILLE, MI 48732",(989)667-3209,43.6165759,-83.8004709
260098008109,DeTour Arts and Technology Academy,Public,2600980,DeTour Arts and Technology Academy,High,"202 DIVISION ST, DE TOUR VILLAGE, MI 49725",(906)297-2011,45.99620059999999,-83.90567899999999
261197004634,DeTour High School,Public,2611970,DeTour Area Schools,"Middle,High","PO Box 429, DeTour Village, MI 49725",(906)297-2011,45.9944643,-83.9027828
260017401043,Detroit Academy of Arts and Sciences,Public,2600174,Detroit Academy of Arts and Sciences,Elementary,"2985 EAST JEFFERSON AVE, DETROIT, MI 48207",(313)259-1744,42.3404186,-83.0181727
260017401442,Detroit Academy of Arts and Sciences Middle School,Public,2600174,Detroit Academy of Arts and Sciences,Middle,"2985 E Jefferson Ave, DETROIT, MI 48207",(313)259-1744,42.3404186,-83.0181727
260104808503,Detroit Achievement Academy,Public,2601048,Detroit Achievement Academy,"Elementary,Middle","7000 Outer Drive, Detroit, MI 48235",(313)468-9518,42.41998239999999,-83.2005357
260017001934,Detroit Community Schools  Elementary,Public,2600170,Detroit Community Schools,Middle,"12675 BURT RD, DETROIT, MI 48223",(313)537-3570,42.38035259999999,-83.24753969999999
260017001039,Detroit Community Schools  High School,Public,2600170,Detroit Community Schools,High,"12675 BURT RD, DETROIT, MI 48223",(313)537-3570,42.38035259999999,-83.24753969999999
260023201202,Detroit Edison Public School Academy,Public,2600232,Detroit Edison Public School Academy,Middle,"1903 WILKINS ST, DETROIT, MI 48207",(313)833-1100,42.3519406,-83.0370596
260023208742,Detroit Edison Public School Academy  High School,Public,2600232,Detroit Edison Public School Academy,High,"3402 St Aubin, Detroit, MI 48207",(313)877-9381,42.352912,-83.036413
260030201738,Detroit Enterprise Academy,Public,2600302,Detroit Enterprise Academy,"Elementary,Middle","11224 KERCHEVAL ST, DETROIT, MI 48214",(313)823-5799,42.3685298,-82.97273249999999
260100308307,Detroit Innovation Academy,Public,2601003,Detroit Innovation Academy,"Elementary,Middle","18211 PLYMOUTH RD, DETROIT, MI 48228",(313)736-5537,42.3703393,-83.2179742
260110307972,Detroit International Academy for Young Women,Public,2601103,Detroit Public Schools Community District,High,"5161 CHARLES ST, DETROIT, MI 48212",(313)873-3050,42.4122359,-83.0490672
260097408496,Detroit Leadership Academy High School,Public,2600974,Detroit Leadership Academy,"Middle,High","5845 AUBURN ST, DETROIT, MI 48228",(313)769-2015,42.3320076,-83.2342268
260097408187,Detroit Leadership Academy K8,Public,2600974,Detroit Leadership Academy,Middle,"13550 Virgil, Detroit, MI 48223",(313)242-1500,42.3845266,-83.270522
260110301419,Detroit Lions Academy,Public,2601103,Detroit Public Schools Community District,Middle,"10101 EAST CANFIELD ST, DETROIT, MI 48214",(313)852-9677,42.378942,-82.99358050000001
260110301423,Detroit Lions Academy,Public,2601103,Detroit Public Schools Community District,"Middle,High","2001 W WARREN AVE, DETROIT, MI 48208",(313)852-9677,42.3493032,-83.08378239999999
260027801484,Detroit Merit Charter Academy,Public,2600278,Detroit Merit Charter Academy,"Elementary,Middle","1091 ALTER RD, DETROIT, MI 48215",(313)331-3328,42.3759786,-82.9408777
260030701943,Detroit Premier Academy,Public,2600307,Detroit Premier Academy,"Elementary,Middle","7781 Asbury Park, Detroit, MI 48228",(313)945-1472,42.3496415,-83.2064673
260104808796,Detroit Prep,Public,2601048,Detroit Achievement Academy,"Elementary,Middle","8411 SYLVESTER ST, DETROIT, MI 48214",(313)343-1495,42.3716748,-83.0038154
260106208462,Detroit Public Safety Academy,Public,2601062,Detroit Public Safety Academy,"Middle,High","1250 ROSA PARKS BLVD, DETROIT, MI 48216",(313)965-6916,42.3250343,-83.06767339999999
260110300093,Detroit School of Arts,Public,2601103,Detroit Public Schools Community District,High,"123 SELDEN ST, DETROIT, MI 48201",(313)494-6000,42.3485857,-83.0610236
260023901209,Detroit Service Learning Academy Campus,Public,2600239,Detroit Service Learning Academy,Middle,"21605 WEST 7 MILE RD, DETROIT, MI 48219",(313)541-7619,42.4279381,-83.2567306
268075501385,Developmental ClassroomsWSESD,Public,2680755,West Shore Educational Service District,"Elementary,High","2130 WEST US HIGHWAY 10, LUDINGTON, MI 49431",(231)898-1608,43.9564247,-86.33286609999999
261155004582,DeWitt High School,Public,2611550,DeWitt Public Schools,High,"PO Box 800, DeWitt, MI 48820",(517)668-3100,42.835924,-84.5730061
261155004584,DeWitt Middle School,Public,2611550,DeWitt Public Schools,Middle,"PO Box 800, DeWitt, MI 48820",(517)668-3200,42.835924,-84.5730061
261203008790,Dexter Alternative School,Public,2612030,Dexter Community School District,High,"2704 BAKER RD, Dexter, MI 48130",(734)424-4100,42.3291686,-83.8860266
261203008924,Dexter Early Elementary Complex,Public,2612030,Dexter Community School District,Elementary,"7480 DAN HOEY RD, DEXTER, MI 48130",(734)424-4130,42.3281059,-83.88033089999999
261203004916,Dexter High School,Public,2612030,Dexter Community School District,High,"2200 NORTH PARKER RD, DEXTER, MI 48130",(734)424-4240,42.3210779,-83.8948387
260110301703,Diann BanksWilliamson Educational Center,Public,2601103,Detroit Public Schools Community District,,"5020 CADIEUX RD, DETROIT, MI 48224",(313)347-7280,42.4079348,-82.928647
262187008075,DiAnne M Pellerin Center,Public,2621870,L'Anse Creuse Public Schools,High,"24001 F V PANKOW BLVD, CLINTON TOWNSHIP, MI 48038",(586)783-6420,42.6213678,-82.8619931
261962007459,Dibble Elementary School,Public,2619620,Jackson Public Schools,Elementary,"3450 KIBBY RD, JACKSON, MI 49203",(517)841-3970,42.2116978,-84.457636
260282004010,Dicken Elementary School,Public,2602820,Ann Arbor Public Schools,Elementary,"2135 RUNNYMEDE BLVD, ANN ARBOR, MI 48103",(734)994-1928,42.26295349999999,-83.7764486
261644005314,Dickinson Academy,Public,2616440,Grand Rapids Public Schools,Middle,"448 DICKINSON ST SE, GRAND RAPIDS, MI 49507",(616)819-2505,42.9314559,-85.6565722
261752007713,Dickinson East Elementary School,Public,2617520,Hamtramck School District of the City of,Elementary,"3385 NORWALK ST, HAMTRAMCK, MI 48212",(313)591-7406,42.3980857,-83.0519652
261752005420,Dickinson West Elementary School,Public,2617520,Hamtramck School District of the City of,Elementary,"2333 BURGER ST, HAMTRAMCK, MI 48212",(313)591-7407,42.40008599999999,-83.06530579999999
268036001336,DickinsonIron Special Education,Public,2680360,Dickinson-Iron ISD,High,"1074 PYLE DR, KINGSFORD, MI 49802",(906)779-2692,45.8047689,-88.0863705
268036000498,DickinsonIron Tech Ed Center,Public,2680360,Dickinson-Iron ISD,High,"300 NORTH BLVD, KINGSFORD, MI 49802",(906)779-2697,45.8051576,-88.08313770000001
263342006884,Dieck Elementary School,Public,2633420,Swartz Creek Community Schools,Elementary,"2239 VAN VLEET RD, SWARTZ CREEK, MI 48473",(810)591-5271,42.994165,-83.8682
261848005527,Dimondale Elementary School,Public,2618480,Holt Public Schools,Elementary,"PO Box 159, Dimondale, MI 48821",(517)694-6411,42.6474065,-84.6427655
260369008854,Diploma and Careers Institute,Public,2603690,Avondale School District,High,"1435 W AUBURN RD, ROCHESTER HLS, MI 48309",(313)575-3768,42.6345045,-83.15839849999999
260111508828,Discovery Creative Pathways  Harper Woods,Public,2601115,Discovery Creative Pathways,"Elementary,Middle","19360 Harper Avenue, Harper Woods, MI 48225",(616)916-7590,42.4279693,-82.9244789
260111508897,Discovery Creative Pathways  Redford,Public,2601115,Discovery Creative Pathways,"Elementary,Middle","17175 OLYMPIA, REDFORD, MI 48240",(616)916-7490,42.4146778,-83.2946229
262034001874,Discovery Elementary,Public,2620340,Kentwood Public Schools,Elementary,"2461 60TH ST SE, GRAND RAPIDS, MI 49508",(616)871-1080,42.8561599,-85.6038432
260483007874,Discovery Enrichment Center,Public,2604830,Benton Harbor Area Schools,Elementary,"465 S MCCORD ST, BENTON HARBOR, MI 49022",(269)605-1600,42.109373,-86.43991109999999
262856000765,Discovery Middle School,Public,2628560,Plymouth-Canton Community Schools,Middle,"45083 HANFORD RD, CANTON, MI 48187",(734)416-2880,42.3281934,-83.4846874
262706006316,Dix Street Elementary School,Public,2627060,Otsego Public Schools,Elementary,"503 DIX ST, OTSEGO, MI 49078",(269)694-7703,42.4530067,-85.6894974
260110304695,Dixon Elementary School,Public,2601103,Detroit Public Schools Community District,Middle,"8401 Trinity Street, DETROIT, MI 48228",(313)947-1330,42.35426959999999,-83.2478407
261191000112,DK Academy,Public,2611910,Delton Kellogg Schools,High,"10425 PANTHER PRIDE, DELTON, MI 49046",(269)623-1525,42.4998624,-85.4134569
262856001431,Dodson Elementary School,Public,2628560,Plymouth-Canton Community Schools,Elementary,"205 NORTH BECK RD, CANTON, MI 48187",(734)981-8003,42.3116238,-83.508712
263582007180,Doherty Elementary School,Public,2635820,West Bloomfield School District,Elementary,"3575 WALNUT LAKE RD, WEST BLOOMFIELD, MI 48323",(248)865-6020,42.5562631,-83.3539687
262694006308,Dollar BayTamarack City Area K12 School,Public,2626940,Dollar Bay-Tamarack City Area Schools,High,"PO Box 371, Dollar Bay, MI 49922",(906)482-5812,47.11852520000001,-88.5017281
262187005921,Donald J Yacks Elem School,Public,2621870,L'Anse Creuse Public Schools,Elementary,"34700 UNION LAKE RD, HARRISON TOWNSHIP, MI 48045",(586)493-5630,42.5508662,-82.8637882
260264003981,Donald L Pavlik Middle School,Public,2602640,Alma Public Schools,Middle,"1700 PINE AVE, ALMA, MI 48801",(989)463-3111,43.3949937,-84.6548397
263531007127,Donelson Hills Elementary School,Public,2635310,Waterford School District,Elementary,"2690 WEWOKA RD, WATERFORD, MI 48328",(248)682-9530,42.6421806,-83.33982730000001
261260004978,Donley Elementary School,Public,2612600,East Lansing School District,Elementary,"2961 E LAKE LANSING RD, EAST LANSING, MI 48823",(517)333-7370,42.7543995,-84.4604138
268020000118,Doris Klaussen Dev Center,Public,2680200,Calhoun Intermediate School District,High,"408 JAMESON ST, BATTLE CREEK, MI 49014",(269)964-9426,42.32303530000001,-85.1308554
263555007166,Dorr School,Public,2635550,Wayland Union Schools,Elementary,"4159 18TH ST, DORR, MI 49323",(616)681-9637,42.7219802,-85.72122809999999
263021006615,Dort Elementary School,Public,2630210,Roseville Community Schools,Elementary,"16225 Dort, Roseville, MI 48066",(586)445-5750,42.4856773,-82.9546087
260110304696,Dossin ElementaryMiddle School,Public,2601103,Detroit Public Schools Community District,Middle,"16650 GLENDALE ST, DETROIT, MI 48227",(313)866-9390,42.3826787,-83.2107357
261554008161,Douglas Elementary 34 Campus,Public,2615540,Garden City Public Schools,Elementary,"6400 Hartel, Garden City, MI 48135",(734)762-8450,42.3340285,-83.3229369
263096006719,Douglas Elementary School,Public,2630960,Saugatuck Public Schools,Elementary,"PO Box 818, Douglas, MI 49406",(269)857-2139,42.6424257,-86.20314259999999
261925001313,Douglas R Welch High School,Public,2619250,Ionia Public Schools,High,"250 EAST TUTTLE RD, IONIA, MI 48846",(616)527-3530,42.9540546,-85.07060720000001
260447004129,Douglas Road Elementary School,Public,2604470,Bedford Public Schools,Elementary,"6875 DOUGLAS RD, LAMBERTVILLE, MI 48144",(734)850-6700,41.7407908,-83.60720169999999
260017501044,Dove Academy of Detroit,Public,2600175,Dove Academy of Detroit,Middle,"20001 WEXFORD ST, DETROIT, MI 48234",(313)366-9110,42.4414794,-83.06642289999999
261215004918,Dowagiac Middle School,Public,2612150,Dowagiac Union School District,Middle,"243 SOUTH FRONT ST, DOWAGIAC, MI 49047",(269)782-4440,41.98117329999999,-86.10960879999999
261293008570,Downriver Digital Academy,Public,2612930,Ecorse Public Schools,"Elementary,High","27225 W OUTER DR, ECORSE, MI 48229",(313)294-4750,42.2509587,-83.1488397
261452005118,DoyleRyder School,Public,2614520,Flint School District of the City of,,"1040 NORTH SAGINAW ST, FLINT, MI 48503",(810)760-5266,43.0260072,-83.6927205
260110309014,DPSCD Virtual School,Public,2601103,Detroit Public Schools Community District,"Elementary,High","9026 WOODWARD AVE, DETROIT, MI 48202",(313)873-6897,42.38301879999999,-83.080199
260021501164,Dr Joseph F Pollack Academic Center of Excellence,Public,2600215,Dr. Joseph F. Pollack Academic Center of Excellence,"Elementary,Middle","23777 SOUTHFIELD RD, SOUTHFIELD, MI 48075",(248)569-1060,42.4656159,-83.2217179
260102908671,Dr Martin Luther King Academy,Public,2601029,Muskegon Heights Public School Academy System,Elementary,"55 E SHERMAN BLVD, MUSKEGON HEIGHTS, MI 49444",(231)830-3600,43.2046229,-86.2429404
263447006991,Dresden Elementary School,Public,2634470,Utica Community Schools,,"11400 DELVIN DR, STERLING HEIGHTS, MI 48314",(586)797-4500,42.6135332,-83.01680139999999
261197004636,Drummond Island Elem School,Public,2611970,DeTour Area Schools,"Elementary,Middle","PO Box 39, Drummond Island, MI 49726",(906)493-5225,46.0205456,-83.7331233
261224004927,Dryden Elementary School,Public,2612240,Dryden Community Schools,,"3835 NORTH MILL RD, DRYDEN, MI 48428",(810)448-4001,42.9490529,-83.12478709999999
261224004926,Dryden High School,Public,2612240,Dryden Community Schools,"Middle,High","3866 ROCHESTER RD, DRYDEN, MI 48428",(810)448-4042,42.9488982,-83.1489462
263516007075,Dublin Elementary,Public,2635160,Walled Lake Consolidated Schools,Elementary,"425 FARNSWORTH ST, WHITE LAKE, MI 48386",(248)956-3800,42.634779,-83.46704
260000503832,Dudley School,Public,2600005,Battle Creek Public Schools,Elementary,"308 ROOSEVELT AVE W, BATTLE CREEK, MI 49037",(269)965-9720,42.3390852,-85.2020161
260762001824,Duncan Lake Early Childhood Center,Public,2607620,Caledonia Community Schools,Elementary,"9751 DUNCAN LAKE AVE SE, CALEDONIA, MI 49316",(616)891-6220,42.7879301,-85.5228443
260762001759,Duncan Lake Middle School,Public,2607620,Caledonia Community Schools,Middle,"9758 KRAFT AVE SE, CALEDONIA, MI 49316",(616)891-1380,42.7865964,-85.522212
260762007473,Duncan Lake Transitions Program,Public,2607620,Caledonia Community Schools,,"8948 KRAFT AVE SE, CALEDONIA, MI 49316",(616)891-0219,42.8033405,-85.5214175
261230004929,Dundee Community High School,Public,2612300,Dundee Community Schools,High,"130 VIKING DR, DUNDEE, MI 48131",(734)529-7008,41.9625512,-83.66224299999999
261230004928,Dundee Elementary School,Public,2612300,Dundee Community Schools,Elementary,"420 YPSILANTI ST, DUNDEE, MI 48131",(734)529-2350,41.9612288,-83.65861459999999
261230004930,Dundee Middle School,Public,2612300,Dundee Community Schools,"Elementary,Middle","420 YPSILANTI ST, DUNDEE, MI 48131",(734)529-2350,41.9612288,-83.65861459999999
263591008224,Dunes Alternative High School,Public,2635910,West Ottawa Public School District,High,"3600 152ND AVE, Holland, MI 49424",(616)786-1100,42.8319423,-86.1555893
261233004934,Durand Area High School,Public,2612330,Durand Area Schools,High,"9575 EAST MONROE RD, DURAND, MI 48429",(989)288-2684,42.9198372,-83.97907219999999
261233004935,Durand Middle School,Public,2612330,Durand Area Schools,Middle,"9550 EAST LANSING RD, DURAND, MI 48429",(989)288-3435,42.9234308,-83.9765196
261452005099,Durant Tuuri Mott School,Public,2614520,Flint School District of the City of,,"1518 UNIVERSITY AVE, FLINT, MI 48504",(810)760-1594,43.0152254,-83.71054079999999
260110304701,Durfee ElementaryMiddle School,Public,2601103,Detroit Public Schools Community District,Middle,"2425 Tuxedo Street, DETROIT, MI 48206",(313)252-3070,42.3833269,-83.111063
260762004349,Dutton Elementary School,Public,2607620,Caledonia Community Schools,Elementary,"3820 68TH ST SE, CALEDONIA, MI 49316",(616)698-8982,42.84028290000001,-85.5711539
261160004589,Duvall Elementary School,Public,2611600,Dearborn City School District,Elementary,"22561 BEECH ST, DEARBORN, MI 48124",(313)827-2750,42.3000161,-83.2498225
262115008263,Dwight Rich School of the Arts,Public,2621150,Lansing Public School District,"Elementary,Middle","2600 HAMPDEN DR, LANSING, MI 48911",(517)755-1160,42.7061866,-84.5851875
260789004363,Dye Elementary School,Public,2607890,Carman-Ainsworth Community Schools,Elementary,"1174 S Graham Rd, Flint, MI 48532",(810)591-3229,43.0138049,-83.75835780000001
262472006128,EA Johnson Memorial HS,Public,2624720,Mt. Morris Consolidated Schools,High,"8041 NEFF RD, MOUNT MORRIS, MI 48458",(810)591-2370,43.1205974,-83.7158162
260015900979,Eagle Crest Charter Academy,Public,2600159,Eagle Crest Charter Academy,"Elementary,Middle","11950 RILEY ST, HOLLAND, MI 49424",(616)786-2400,42.8256765,-86.0767807
261299004998,Eagle Lake Elementary School,Public,2612990,Edwardsburg Public Schools,Elementary,"69410 SECTION ST, EDWARDSBURG, MI 49112",(269)663-1040,41.7902062,-86.0891709
260108308634,Eagles Nest Academy,Public,2601083,Eagle's Nest Academy,Elementary,"5005 CLOVERLAWN DR, FLINT, MI 48504",(810)869-6495,43.0601671,-83.7302902
260110308245,Earhart ElementaryMiddle School,Public,2601103,Detroit Public Schools Community District,Middle,"1000 Scotten Street, Detroit, MI 48209",(313)849-3945,42.3163225,-83.08934819999999
262160005858,Earl F Carr School,Public,2621600,Lincoln Park School District of the City of,Elementary,"3901 FERRIS AVE, LINCOLN PARK, MI 48146",(313)389-0230,42.227986,-83.1760626
261884008592,Early Childhood Building,Public,2618840,Hudsonville Public School District,Elementary,"5535 SCHOOL AVE, HUDSONVILLE, MI 49426",(616)797-0842,42.870483,-85.86651839999999
263456008486,Early Childhood Center of VBPS,Public,2634560,Van Buren Public Schools,Pre-K,"451 W COLUMBIA AVE, BELLEVILLE, MI 48111",(734)699-2180,42.201191,-83.4908301
261752001430,Early Childhood Elementary School,Public,2617520,Hamtramck School District of the City of,Elementary,"11680 MCDOUGALL ST, HAMTRAMCK, MI 48212",(313)591-7410,42.4042509,-83.0600482
268040001228,Early Childhood Programs and Services,Public,2680400,Genesee ISD,Elementary,"2413 WEST MAPLE AVE, FLINT, MI 48507",(810)591-4883,42.9584987,-83.7281766
268075508182,Early Childhood SEWSESD,Public,2680755,West Shore Educational Service District,Pre-K,"2130 W US HIGHWAY 10, LUDINGTON, MI 49431",(231)898-1608,43.9564247,-86.33286609999999
268099008061,Early College Alliance,Public,2680990,Washtenaw ISD,High,"220 KING HALL, YPSILANTI, MI 48197",(734)487-4290,42.2475224,-83.6236605
268083008434,Early College at Montcalm Community College,Public,2680830,Montcalm Area ISD,High,"1550 WEST SIDNEY RD, SIDNEY, MI 48885",(616)225-5706,43.2511348,-85.1049053
260099608237,East Arbor Charter Academy,Public,2600996,East Arbor Charter Academy,"Elementary,Middle","6885 Merritt Road, Ypsilanti, MI 48197",(734)484-5506,42.1885554,-83.62222609999999
261242008978,East China Virtual Academy,Public,2612420,East China School District,"Elementary,High","6101 PALMS RD, IRA, MI 48023",(810)676-1353,42.7207692,-82.6291578
261941008446,East Elementary School,Public,2619410,Iron Mountain Public Schools,Elementary,"300 West B St, IRON MOUNTAIN, MI 49801",(906)779-2610,45.8181743,-88.07043
260891004433,East Elementary School,Public,2608910,Cheboygan Area Schools,Elementary,"440 GARFIELD AVE, CHEBOYGAN, MI 49721",(231)627-5211,45.6389792,-84.46979979999999
260110308306,East English Village Preparatory Academy at Finney,Public,2601103,Detroit Public Schools Community District,High,"5020 Cadieux, DETROIT, MI 48224",(313)873-0655,42.4079348,-82.928647
261248004961,East Grand Rapids High School,Public,2612480,East Grand Rapids Public Schools,High,"2211 LAKE DR SE, GRAND RAPIDS, MI 49506",(616)235-7555,42.9486869,-85.6144573
261248004960,East Grand Rapids Middle School,Public,2612480,East Grand Rapids Public Schools,Middle,"2425 LAKE DR SE, GRAND RAPIDS, MI 49506",(616)235-7551,42.9473309,-85.6091132
263552000088,East Intermediate School,Public,2635520,Waverly Community Schools,Elementary,"3131 WEST MICHIGAN AVE, LANSING, MI 48917",(517)484-8830,42.7328025,-84.5908221
261254004964,East Jackson Elementary,Public,2612540,East Jackson Community Schools,Elementary,"4340 Walz Road, JACKSON, MI 49201",(517)764-1810,42.296592,-84.29581259999999
261254004967,East Jackson Secondary School,Public,2612540,East Jackson Community Schools,"Middle,High","1566 NORTH SUTTON RD, JACKSON, MI 49202",(517)764-1700,42.259131,-84.3403148
261256008823,East Jordan Alternative High School,Public,2612560,East Jordan Public Schools,High,"PO Box 399, East Jordan, MI 49727",(231)536-0053,45.1580628,-85.1242254
261256004968,East Jordan Elementary School,Public,2612560,East Jordan Public Schools,,"PO Box 399, East Jordan, MI 49727",(231)536-7564,45.1580628,-85.1242254
261256004969,East Jordan MiddleHigh School,Public,2612560,East Jordan Public Schools,"Middle,High","PO Box 399, East Jordan, MI 49727",(231)536-2259,45.1580628,-85.1242254
262034000591,East Kentwood Freshman Campus,Public,2620340,Kentwood Public Schools,High,"6170 VALLEY LANE DR SE, GRAND RAPIDS, MI 49508",(616)698-9292,42.85042809999999,-85.61386670000002
262034005721,East Kentwood High School,Public,2620340,Kentwood Public Schools,High,"6230 KALAMAZOO AVE SE, GRAND RAPIDS, MI 49508",(616)698-6700,42.8497344,-85.622006
261260004971,East Lansing High School,Public,2612600,East Lansing School District,High,"509 BURCHAM DR, EAST LANSING, MI 48823",(517)333-7500,42.7425086,-84.478293
261608000588,East Lee Campus,Public,2616080,Godfrey-Lee Public Schools,High,"982 LEE ST SW, WYOMING, MI 49509",(616)241-2661,42.9339646,-85.6909276
261644001604,East Leonard Elementary,Public,2616440,Grand Rapids Public Schools,Elementary,"410 BARNETT ST NE, GRAND RAPIDS, MI 49503",(616)819-2525,42.98363459999999,-85.65902
260351004050,East Leroy Elementary School,Public,2603510,Athens Area Schools,Elementary,"4320 K DR S, EAST LEROY, MI 49051",(269)729-5419,42.1656971,-85.2105327
261407005036,East Middle School,Public,2614070,Farmington Public School District,Middle,"25000 MIDDLEBELT RD, FARMINGTON HILLS, MI 48336",(248)489-3601,42.4788849,-83.3368442
263387000001,East Middle School,Public,2633870,Traverse City Area Public Schools,Middle,"1776 3 MILE RD N, TRAVERSE CITY, MI 49686",(231)933-7300,44.7120934,-85.5556754
262856006411,East Middle School,Public,2628560,Plymouth-Canton Community Schools,Middle,"1042 SOUTH MILL ST, PLYMOUTH, MI 48170",(734)416-4955,42.36263510000001,-83.4620211
262595006238,East Oakview Elementary School,Public,2625950,Northview Public Schools,Elementary,"3940 SUBURBAN SHORES DR NE, GRAND RAPIDS, MI 49525",(616)361-3460,43.034717,-85.6129091
263003001234,East Rockford Middle School,Public,2630030,Rockford Public Schools,Middle,"8615 9 MILE RD NE, ROCKFORD, MI 49341",(616)863-6140,43.1040305,-85.45653399999999
260109008657,East Shore Leadership Academy,Public,2601090,East Shore Leadership Academy,"Elementary,Middle","1403 7TH ST, PORT HURON, MI 48060",(810)247-0687,42.9692003,-82.4276225
263387006940,Eastern Elementary School,Public,2633870,Traverse City Area Public Schools,Elementary,"1600 EASTERN AVE, TRAVERSE CITY, MI 49686",(231)933-5600,44.7687007,-85.58460480000001
261461001662,Eastern High School,Public,2614610,Forest Hills Public Schools,High,"2200 PETTIS AVE NE, ADA, MI 49301",(616)493-8830,43.0050136,-85.52607479999999
262115005792,Eastern High School,Public,2621150,Lansing Public School District,"Middle,High","626 MARSHALL ST, LANSING, MI 48912",(517)755-1050,42.7395527,-84.5246427
261461001661,Eastern Middle School,Public,2614610,Forest Hills Public Schools,Middle,"2200 PETTIS AVE NE, ADA, MI 49301",(616)493-8850,43.0050136,-85.52607479999999
263021006617,Eastland Middle School,Public,2630210,Roseville Community Schools,Middle,"18700 FRANK ST, ROSEVILLE, MI 48066",(586)445-5700,42.5198682,-82.92896019999999
260609004237,Eastover Elementary School,Public,2606090,Bloomfield Hills Schools,Elementary,"2800 KENSINGTON RD, BLOOMFLD HLS, MI 48304",(248)341-7100,42.59863989999999,-83.2446623
261245008832,Eastpointe Alternative Center,Public,2612450,Eastpointe Community Schools,"Middle,High","15501 COUZENS AVE, Eastpointe, MI 48021",(586)533-3700,42.463516,-82.961991
261245004950,Eastpointe High School,Public,2612450,Eastpointe Community Schools,High,"15501 COUZENS AVE, EASTPOINTE, MI 48021",(586)533-3700,42.463516,-82.961991
