NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Directly Certified*,Type,Status,Latitude,Longitude
261041004521,MI-75040-05036,2610410,MI-75040,06,12,Colon High School,Colon Community School District,St. Joseph County,400 DALLAS ST,COLON,MI,49040,9318,(269)432-3231,42,Rural: Distant,No,266.00000,16.30000,16.3200000,123.00000,6.00000,–,Regular,Open,41.9603321,-85.3161228
263597007204,MI-25210-05928,2635970,MI-25210,02,06,Colonel Donald McMonagle Elementary School,Westwood Heights Schools,Genesee County,3484 NORTH JENNINGS RD,FLINT,MI,48504,1757,(810)591-5145,21,Suburb: Large,No,379.00000,24.50000,15.4700000,352.00000,15.00000,–,Regular,Open,43.0591714,-83.7519568
260699001117,MI-38040-05598,2606990,MI-38040,06,12,Columbia Alternative Education,Columbia School District,Jackson County,4460 NORTH LAKE RD,CLARKLAKE,MI,49234,9694,(517)529-9400,41,Rural: Fringe,No,88.00000,3.51000,25.0700000,53.00000,1.00000,–,Other/Alternative,Open,42.1251608,-84.33628250000001
260699004300,MI-38040-05884,2606990,MI-38040,07,12,Columbia Central High School,Columbia School District,Jackson County,11775 HEWITT RD,BROOKLYN,MI,49230,8961,(517)592-6634,41,Rural: Fringe,No,654.00000,33.56000,19.4900000,226.00000,27.00000,–,Regular,Open,42.090989,-84.282522
260699004296,MI-38040-00412,2606990,MI-38040,PK,02,Columbia Elementary School,Columbia School District,Jackson County,320 SCHOOL ST,BROOKLYN,MI,49230,8504,(517)592-6632,31,Town: Fringe,No,323.00000,24.50000,13.1800000,148.00000,13.00000,–,Regular,Open,42.1077165,-84.24293999999999
260699004297,MI-38040-00577,2606990,MI-38040,03,06,Columbia Upper Elementary School,Columbia School District,Jackson County,321 SCHOOL ST,BROOKLYN,MI,49230,8504,(517)592-2181,31,Town: Fringe,No,420.00000,24.33000,17.2600000,185.00000,14.00000,–,Regular,Open,42.1067024,-84.24224099999999
262094005765,MI-25280-00759,2620940,MI-25280,PK,04,Columbiaville Elementary School,LakeVille Community School District,Lapeer County,11107 WASHBURN RD,OTISVILLE,MI,48463,9630,(810)591-3430,42,Rural: Distant,No,378.00000,26.44000,14.3000000,229.00000,17.00000,–,Regular,Open,43.1683946,-83.46214069999999
263516007073,MI-63290-00763,2635160,MI-63290,PK,05,Commerce Elementary School,Walled Lake Consolidated Schools,Oakland County,520 FARR ST,COMMERCE TOWNSHIP,MI,48382,2956,(248)956-3900,21,Suburb: Large,No,561.00000,30.10000,18.6400000,109.00000,18.00000,–,Regular,Open,42.5942105,-83.48729569999999
260014001192,MI-82919-08656,2600140,MI-82919,PK,08,Commonwealth Community Development Academy,Commonwealth Community Development Academy,Wayne County,13477 EUREKA ST,HAMTRAMCK,MI,48212,1754,(313)366-9470,11,City: Large,Yes,159.00000,10.50000,15.1400000,146.00000,4.00000,–,Regular,Open,42.416535,-83.055854
260110300079,MI-82015-07654,2601103,MI-82015,09,12,Communication and Media Arts High School,Detroit Public Schools Community District,Wayne County,19501 BERG RD,DETROIT,MI,48219,1714,(313)866-9300,11,City: Large,No,306.00000,20.00000,15.3000000,217.00000,6.00000,–,Regular,Open,42.4351582,-83.26916539999999
262073002034,MI-63230-02085,2620730,MI-63230,KG,12,Community Ed Resource Center,Lake Orion Community Schools,Oakland County,455 EAST SCRIPPS RD,LAKE ORION,MI,48360,2249,(248)693-5436,21,Suburb: Large,No,0.00000,10.00000,†,†,†,†,Special Education,Open,42.7535961,-83.23820769999999
260282004033,MI-81010-05745,2602820,MI-81010,09,12,Community High School,Ann Arbor Public Schools,Washtenaw County,401 NORTH DIVISION ST,ANN ARBOR,MI,48104,1442,(734)994-2021,12,City: Midsize,No,506.00000,34.90000,14.5000000,42.00000,3.00000,–,Regular,Open,42.284016,-83.7445414
268098507790,MI-80000-09768,2680985,MI-80000,10,12,Communitybased Transition Center,Van Buren ISD,Van Buren County,490 SOUTH PAW PAW ST,LAWRENCE,MI,49064,9328,(269)415-0270,31,Town: Fringe,No,47.00000,8.00000,5.8800000,21.00000,0.00000,–,Special Education,Open,42.2148203,-86.0521097
260279000922,MI-50040-08474,2602790,MI-50040,09,12,Compass Pointe,Anchor Bay School District,St. Clair County,6319 COUNTY LINE RD,IRA,MI,48023,1003,(586)648-2525,41,Rural: Fringe,No,24.00000,1.97000,12.1800000,13.00000,1.00000,–,Other/Alternative,Open,42.7118036,-82.72628449999999
261059000157,MI-39030-05038,2610590,MI-39030,KG,12,Comstock Compass High School,Comstock Public Schools,Kalamazoo County,3010 GULL RD,KALAMAZOO,MI,49048,1226,(269)250-8930,22,Suburb: Midsize,No,270.00000,9.25000,29.1900000,208.00000,6.00000,–,Other/Alternative,Open,42.3132362,-85.5415168
261059004527,MI-39030-01489,2610590,MI-39030,KG,05,Comstock Elementary School,Comstock Public Schools,Kalamazoo County,1423 N 28TH ST,KALAMAZOO,MI,49048,9544,(269)250-8960,41,Rural: Fringe,No,577.00000,40.00000,14.4300000,439.00000,18.00000,–,Regular,Open,42.2986154,-85.4894353
261059004525,MI-39030-00765,2610590,MI-39030,09,12,Comstock High School,Comstock Public Schools,Kalamazoo County,2107 NORTH 26TH ST,KALAMAZOO,MI,49048,9217,(269)250-8700,22,Suburb: Midsize,No,378.00000,19.31000,19.5800000,205.00000,9.00000,–,Regular,Open,42.3051507,-85.5200843
261059004531,MI-39030-06391,2610590,MI-39030,06,08,Comstock Middle School,Comstock Public Schools,Kalamazoo County,3100 N 26TH ST,KALAMAZOO,MI,49048,9215,(269)250-8600,22,Suburb: Midsize,No,302.00000,17.09000,17.6700000,237.00000,5.00000,–,Regular,Open,42.3158572,-85.51593989999999
261062008929,MI-41080-03620,2610620,MI-41080,09,12,Comstock Park Flex Academy,Comstock Park Public Schools,Kent County,150 6 MILE RD NE,COMSTOCK PARK,MI,49321,8022,(616)254-5200,21,Suburb: Large,No,49.00000,1.19000,41.1800000,37.00000,1.00000,–,Other/Alternative,Open,43.05475149999999,-85.6672466
261062004532,MI-41080-00766,2610620,MI-41080,09,12,Comstock Park High School,Comstock Park Public Schools,Kent County,150 6 MILE RD NE,COMSTOCK PARK,MI,49321,8035,(616)254-5200,21,Suburb: Large,No,489.00000,25.57000,19.1200000,215.00000,30.00000,–,Regular,Open,43.05475149999999,-85.6672466
260609004233,MI-63080-04830,2606090,MI-63080,PK,05,Conant Elementary School,Bloomfield Hills Schools,Oakland County,4100 QUARTON RD,BLOOMFIELD HILLS,MI,48302,4041,(248)341-7000,21,Suburb: Large,No,399.00000,29.90000,13.3400000,28.00000,0.00000,–,Regular,Open,42.55969,-83.288511
260006900485,MI-15901-08290,2600069,MI-15901,KG,12,Concord Academy  Boyne,Concord Academy - Boyne,Charlevoix County,401 EAST DIETZ RD,BOYNE CITY,MI,49712,9653,(231)582-0194,41,Rural: Fringe,Yes,89.00000,10.90000,8.1700000,47.00000,5.00000,–,Regular,Open,45.1914237,-84.9692756
260007400502,MI-24901-08210,2600074,MI-24901,KG,12,Concord Academy  Petoskey,Concord Academy - Petoskey,Emmet County,2468 ATKINS RD,PETOSKEY,MI,49770,9003,(231)439-6800,41,Rural: Fringe,Yes,151.00000,13.65000,11.0600000,79.00000,10.00000,–,Regular,Open,45.3614726,-84.9178488
261065004537,MI-38080-00767,2610650,MI-38080,KG,05,Concord Elementary School,Concord Community Schools,Jackson County,PO Box 338,Concord,MI,49237,0338,(517)524-6650,41,Rural: Fringe,No,290.00000,17.76000,16.3300000,172.00000,15.00000,–,Regular,Open,42.1778187,-84.6430206
261065004538,MI-38080-00768,2610650,MI-38080,09,12,Concord High School,Concord Community Schools,Jackson County,PO Box 338,Concord,MI,49237,0338,(517)524-8384,41,Rural: Fringe,No,215.00000,15.08000,14.2600000,109.00000,10.00000,–,Regular,Open,42.1778187,-84.6430206
261065004539,MI-38080-05973,2610650,MI-38080,06,08,Concord Middle School,Concord Community Schools,Jackson County,PO Box 338,Concord,MI,49237,0338,(517)524-8854,41,Rural: Fringe,No,124.00000,8.78000,14.1200000,63.00000,7.00000,–,Regular,Open,42.1778187,-84.6430206
261644001636,MI-41010-09283,2616440,MI-41010,PK,05,Congress Elementary,Grand Rapids Public Schools,Kent County,940 BALDWIN ST SE,GRAND RAPIDS,MI,49506,1429,(616)819-2201,12,City: Midsize,No,191.00000,10.50000,18.1900000,122.00000,6.00000,–,Regular,Open,42.96117599999999,-85.6454689
263309006861,MI-75010-00771,2633090,MI-75010,KG,02,Congress School,Sturgis Public Schools,St. Joseph County,107 WEST WEST ST,STURGIS,MI,49091,1447,(269)659-1565,32,Town: Distant,No,162.00000,10.30000,15.7300000,98.00000,12.00000,–,Regular,Open,41.8017698,-85.4194496
261560001772,MI-49055-09417,2615600,MI-49055,05,12,Consolidated Community School Services,Engadine Consolidated Schools,Chippewa County,4900 WEST DAVIS CT,KINCHELOE,MI,49788,1506,(906)495-7305,33,Town: Remote,No,87.00000,4.46000,19.5100000,67.00000,1.00000,–,Other/Alternative,Open,46.2606539,-84.4652571
261075007891,MI-75050-09922,2610750,MI-75050,06,12,Constantine Alternative Education,Constantine Public School District,St. Joseph County,300 PEACHTREE ST,CONSTANTINE,MI,49042,1279,(269)435-9030,31,Town: Fringe,No,80.00000,0.90000,88.8900000,55.00000,4.00000,–,Other/Alternative,Open,41.8366486,-85.65836519999999
261075004540,MI-75050-00775,2610750,MI-75050,09,12,Constantine High School,Constantine Public School District,St. Joseph County,1 FALCON DR,CONSTANTINE,MI,49042,1177,(269)435-8920,31,Town: Fringe,No,400.00000,21.42000,18.6700000,190.00000,24.00000,–,Regular,Open,41.832596,-85.671071
261075004541,MI-75050-00776,2610750,MI-75050,06,08,Constantine Middle School,Constantine Public School District,St. Joseph County,260 WEST 6TH ST,CONSTANTINE,MI,49042,1306,(269)435-8940,31,Town: Fringe,No,282.00000,18.03000,15.6400000,159.00000,17.00000,–,Regular,Open,41.8354758,-85.66735609999999
261635000134,MI-25030-05599,2616350,MI-25030,KG,02,Cook Elementary School,Grand Blanc Community Schools,Genesee County,4433 EAST COOK RD,GRAND BLANC,MI,48439,8025,(810)591-7910,21,Suburb: Large,No,399.00000,23.36000,17.0800000,129.00000,19.00000,–,Regular,Open,42.9022336,-83.61665049999999
262598007714,MI-82390-02770,2625980,MI-82390,PK,12,Cooke School,Northville Public Schools,Oakland County,21200 TAFT RD,NORTHVILLE,MI,48167,1033,(248)344-3550,21,Suburb: Large,No,136.00000,22.00000,6.1800000,70.00000,2.00000,–,Special Education,Open,42.4414997,-83.49126969999999
260110304683,MI-82015-00781,2601103,MI-82015,PK,06,Cooke STEM Academy,Detroit Public Schools Community District,Wayne County,18800 PURITAN ST,DETROIT,MI,48223,1350,(313)494-7458,11,City: Large,No,334.00000,24.10000,13.8600000,264.00000,7.00000,–,Regular,Open,42.4086921,-83.2258451
263531007142,MI-63300-04169,2635310,MI-63300,KG,05,Cooley Elementary School,Waterford School District,Oakland County,2000 HIGHFIELD RD,WATERFORD,MI,48329,3827,(248)673-0300,21,Suburb: Large,No,408.00000,20.23000,20.1700000,197.00000,25.00000,–,Regular,Open,42.6674673,-83.37283389999999
262184005879,MI-82095-00788,2621840,MI-82095,KG,04,Coolidge Elementary School,Livonia Public Schools School District,Wayne County,30500 CURTIS RD,LIVONIA,MI,48152,3484,(734)744-2705,13,City: Small,No,536.00000,37.90000,14.1400000,153.00000,14.00000,–,Regular,Open,42.42034270000001,-83.3452349
260510004196,MI-34140-05041,2605100,MI-34140,KG,06,Coon School,Berlin Township S/D #3,Ionia County,6679 SOUTH STATE RD,IONIA,MI,48846,9427,(616)527-4900,42,Rural: Distant,No,9.00000,1.00000,9.0000000,4.00000,0.00000,–,Regular,Open,42.890814,-85.07536089999999
260000107937,MI-84020-09218,2600001,MI-84020,09,12,Cooper Correctional Facility,Michigan Department of Corrections,Jackson County,3100 COOPER ST,JACKSON,MI,49201,7545,(517)780-6175,23,Suburb: Small,No,0.00000,0.00000,†,†,†,†,Other/Alternative,Open,42.2948332,-84.3983006
262853006400,MI-03010-00790,2628530,MI-03010,PK,05,Cooper Elementary School,Plainwell Community Schools,Kalamazoo County,7559 NORTH 14TH ST,KALAMAZOO,MI,49009,6390,(269)349-2674,41,Rural: Fringe,No,259.00000,16.00000,16.1900000,62.00000,17.00000,–,Regular,Open,42.3701271,-85.6308281
262184005880,MI-82095-00791,2621840,MI-82095,05,06,Cooper Upper Elementary School,Livonia Public Schools School District,Wayne County,28550 ANN ARBOR TRL,WESTLAND,MI,48185,1817,(734)744-2710,21,Suburb: Large,No,662.00000,38.30000,17.2800000,275.00000,48.00000,–,Regular,Open,42.3513354,-83.32337559999999
261083007862,MI-70120-09939,2610830,MI-70120,01,02,Coopersville East Elementary,Coopersville Area Public School District,Ottawa County,198 EAST ST,COOPERSVILLE,MI,49404,1211,(616)997-3101,31,Town: Fringe,No,322.00000,20.10000,16.0200000,139.00000,20.00000,–,Regular,Open,43.0643235,-85.9199422
261083004546,MI-70120-00794,2610830,MI-70120,09,12,Coopersville High School,Coopersville Area Public School District,Ottawa County,198 EAST ST,COOPERSVILLE,MI,49404,1211,(616)997-3500,41,Rural: Fringe,No,888.00000,43.58000,20.3800000,279.00000,32.00000,–,Regular,Open,43.0643235,-85.9199422
261083004547,MI-70120-04802,2610830,MI-70120,06,08,Coopersville Middle School,Coopersville Area Public School District,Ottawa County,198 EAST ST,COOPERSVILLE,MI,49404,1211,(616)997-3400,41,Rural: Fringe,No,610.00000,31.32000,19.4800000,232.00000,24.00000,–,Regular,Open,43.0643235,-85.9199422
261083007661,MI-70120-00795,2610830,MI-70120,03,05,Coopersville South Elementary School,Coopersville Area Public School District,Ottawa County,198 EAST ST,COOPERSVILLE,MI,49404,1211,(616)997-3100,31,Town: Fringe,No,509.00000,30.60000,16.6300000,210.00000,28.00000,–,Regular,Open,43.0643235,-85.9199422
261083004545,MI-70120-00793,2610830,MI-70120,PK,KG,Coopersville West Early Childhood Center,Coopersville Area Public School District,Ottawa County,198 EAST ST,COOPERSVILLE,MI,49404,1211,(616)997-3300,31,Town: Fringe,No,197.00000,21.80000,9.0400000,83.00000,11.00000,–,Regular,Open,43.0643235,-85.9199422
268092007877,MI-72000-09926,2680920,MI-72000,09,12,COOR ATIC Advanced Technical Innovation Center,C.O.O.R. ISD,†,11051 N Cut Rd,Roscommon,MI,48653,,(989)275-5000,†,N,No,†,†,†,†,†,†,Vocational,Open,44.49498560000001,-84.66393939999999
268092000257,MI-72000-07995,2680920,MI-72000,KG,12,COOR Special Educational Center,C.O.O.R. ISD,Roscommon County,11051 N CUT RD,ROSCOMMON,MI,48653,9340,(989)275-9583,42,Rural: Distant,No,36.00000,4.00000,9.0000000,26.00000,4.00000,–,Special Education,Open,44.49498560000001,-84.66393939999999
268026001274,MI-16000-09024,2680260,MI-16000,PK,12,COP ESD Programs,Cheb-Otsego-Presque Isle ESD,Cheboygan County,6065 LEARNING LN,INDIAN RIVER,MI,49749,9357,(231)238-9394,43,Rural: Remote,No,73.00000,28.85000,2.5300000,70.00000,0.00000,–,Special Education,Open,45.46164479999999,-84.6118856
268050500139,MI-31000-03822,2680505,MI-31000,PK,12,Copper Country Learning Center,Copper Country ISD,Houghton County,809 HECLA ST,HANCOCK,MI,49930,1212,(906)482-4250,33,Town: Remote,No,75.00000,12.50000,6.0000000,51.00000,5.00000,–,Special Education,Open,47.1313871,-88.6102961
260113708993,MI-31900-03955,2601137,MI-31900,KG,08,Copper Island Academy,Copper Island Academy,Houghton County,52125 Industrial Dr N,Calumet,MI,49913,8141,(966)370-1190,42,Rural: Distant,Yes,324.00000,24.00000,13.5000000,71.00000,32.00000,–,Regular,Open,47.172997,-88.50452700000001
262628006280,MI-33170-00801,2626280,MI-33170,KG,04,Cornell Elementary School,Okemos Public Schools,Ingham County,4371 CORNELL RD,OKEMOS,MI,48864,3001,(517)706-5300,21,Suburb: Large,No,472.00000,25.51000,18.5000000,97.00000,8.00000,–,Regular,Open,42.7083247,-84.39362229999999
260110108714,MI-82760-02782,2601101,MI-82760,KG,12,Cornerstone JeffersonDouglass Academy,Cornerstone Jefferson-Douglass Academy,Wayne County,6861 E Nevada,Detroit,MI,48234,,(734)812-8583,11,City: Large,Yes,530.00000,11.00000,48.1800000,530.00000,0.00000,–,Regular,Open,42.4265858,-83.03109359999999
260282008815,MI-81010-03294,2602820,MI-81010,09,12,Correctional Services,Ann Arbor Public Schools,Washtenaw County,2555 SOUTH STATE ST,ANN ARBOR,MI,48104,6145,(734)994-2223,21,Suburb: Large,No,3.00000,0.20000,15.0000000,†,†,–,Other/Alternative,Open,42.2503574,-83.73677359999999
261086004554,MI-78100-06673,2610860,MI-78100,08,12,Corunna High School,Corunna Public Schools,Shiawassee County,417 EAST KING ST,CORUNNA,MI,48817,1517,(989)743-3441,41,Rural: Fringe,No,666.00000,31.83000,20.9200000,295.00000,37.00000,–,Regular,Open,42.9853732,-84.11311750000002
261086004549,MI-78100-00806,2610860,MI-78100,04,07,Corunna Middle School,Corunna Public Schools,Shiawassee County,400 NORTH COMSTOCK ST,CORUNNA,MI,48817,1566,(989)743-5641,32,Town: Distant,No,452.00000,24.81000,18.2200000,237.00000,25.00000,–,Regular,Open,42.9828438,-84.1129492
263426006972,MI-63150-06364,2634260,MI-63150,PK,05,Costello Elementary School,Troy School District,Oakland County,1333 HAMMAN DR,TROY,MI,48085,5036,(248)823-3700,13,City: Small,No,431.00000,28.40000,15.1800000,56.00000,8.00000,–,Regular,Open,42.5855578,-83.1202658
260000107957,MI-84020-07344,2600001,MI-84020,09,12,Cotton Correctional Facility,Michigan Department of Corrections,Jackson County,3500 NORTH ELM AVE,JACKSON,MI,49201,8887,(517)780-5000,23,Suburb: Small,No,5.00000,0.00000,†,†,†,–,Other/Alternative,Open,42.2892153,-84.38466249999999
262814006382,MI-47080-00564,2628140,MI-47080,PK,02,Country Elementary School,Pinckney Community Schools,Livingston County,2939 EAST M 36,PINCKNEY,MI,48169,9284,(810)225-6600,22,Suburb: Midsize,No,276.00000,16.20000,17.0400000,78.00000,4.00000,–,Regular,Open,42.4632859,-83.889264
261899000101,MI-63220-07811,2618990,MI-63220,KG,05,Country Oaks Elementary School,Huron Valley Schools,Oakland County,5070 SOUTH DUCK LAKE RD,COMMERCE TOWNSHIP,MI,48382,1338,(248)684-8075,21,Suburb: Large,No,525.00000,32.00000,16.4100000,121.00000,15.00000,–,Regular,Open,42.5937613,-83.5589565
260014201700,MI-11901-09427,2600142,MI-11901,KG,05,Countryside Academy  Elementary,Countryside Academy,Berrien County,4821 North Street,BENTON HARBOR,MI,49022,,(269)944-3319,41,Rural: Fringe,Yes,406.00000,18.96000,21.4100000,359.00000,18.00000,–,Regular,Open,42.1236764,-86.34022259999999
260014200804,MI-11901-08450,2600142,MI-11901,02,12,Countryside Academy  MiddleHigh School,Countryside Academy,Berrien County,4800 MEADOWBROOK RD,BENTON HARBOR,MI,49022,9629,(269)944-3319,41,Rural: Fringe,Yes,352.00000,22.54000,15.6200000,294.00000,13.00000,–,Regular,Open,42.075685,-86.341972
260756001549,MI-41040-09170,2607560,MI-41040,KG,04,Countryside Elementary School,Byron Center Public Schools,Kent County,8200 EASTERN AVE SE,BYRON CENTER,MI,49315,9317,(616)878-6900,41,Rural: Fringe,No,589.00000,28.37000,20.7600000,125.00000,5.00000,–,Regular,Open,42.8152819,-85.64293730000001
263387007652,MI-28010-07573,2633870,MI-28010,PK,05,Courtade Elementary School,Traverse City Area Public Schools,Grand Traverse County,1111 RASHO RD,TRAVERSE CITY,MI,49686,8726,(231)933-5800,41,Rural: Fringe,No,218.00000,13.75000,15.8500000,80.00000,21.00000,–,Regular,Open,44.7014066,-85.50784039999999
263519007089,MI-50230-00814,2635190,MI-50230,09,12,Cousino Senior High School,Warren Consolidated Schools,Macomb County,30333 HOOVER RD,WARREN,MI,48093,6532,(586)698-4201,12,City: Midsize,No,1279.00000,54.80000,23.3400000,625.00000,86.00000,–,Regular,Open,42.517032,-83.0094768
260032201949,MI-82991-09649,2600322,MI-82991,09,12,Covenant High School Central,Covenant Schools Detroit,Wayne County,2959 MARTIN LUTHER KING JR BLVD,DETROIT,MI,48208,2475,(313)899-6900,11,City: Large,Yes,186.00000,7.34000,25.3400000,179.00000,0.00000,–,Other/Alternative,Open,42.3349957,-83.0878455
260032201948,MI-82991-09621,2600322,MI-82991,09,12,Covenant High School East,Covenant Schools Detroit,Wayne County,9100 GRATIOT AVE,DETROIT,MI,48213,,(313)267-4315,11,City: Large,Yes,196.00000,6.29000,31.1600000,182.00000,1.00000,–,Other/Alternative,Open,42.38868919999999,-83.0078892
260106608474,MI-41900-02075,2601066,MI-41900,09,12,Covenant High School Grand Rapids,Covenant High School Grand Rapids,Kent County,50 ANTOINE ST SW,GRAND RAPIDS,MI,49507,1002,(616)364-2000,12,City: Midsize,Yes,223.00000,12.40000,17.9800000,190.00000,1.00000,–,Other/Alternative,Open,42.9473755,-85.66930529999999
260032201947,MI-82991-09624,2600322,MI-82991,09,12,Covenant High School Southwest,Covenant Schools Detroit,Wayne County,1450 25TH ST,DETROIT,MI,48216,1404,(313)297-8720,11,City: Large,Yes,135.00000,6.20000,21.7700000,124.00000,4.00000,–,Other/Alternative,Open,42.320502,-83.085413
260032209035,MI-82991-04228,2600322,MI-82991,07,12,Covenant School  Spectrum,Covenant Schools Detroit,Wayne County,1961 LINCOLN ST,HIGHLAND PARK,MI,48203,3077,(313)558-9022,21,Suburb: Large,Yes,48.00000,4.49000,10.6900000,34.00000,0.00000,–,Other/Alternative,Open,42.3980148,-83.10743269999999
261098004555,MI-80040-00816,2610980,MI-80040,PK,05,Covert Elementary School,Covert Public Schools,Van Buren County,35323 M 140 HWY,COVERT,MI,49043,8784,(269)764-3739,42,Rural: Distant,No,140.00000,8.99000,15.5700000,121.00000,5.00000,–,Regular,Open,42.289594,-86.2615478
261098004556,MI-80040-00817,2610980,MI-80040,09,12,Covert High School,Covert Public Schools,Van Buren County,35323 M 140 HWY,COVERT,MI,49043,8784,(269)764-3711,42,Rural: Distant,No,103.00000,9.04000,11.3900000,83.00000,1.00000,–,Regular,Open,42.289594,-86.2615478
261098007452,MI-80040-07237,2610980,MI-80040,06,08,Covert Middle School,Covert Public Schools,Van Buren County,35323 M 140 HWY,COVERT,MI,49043,8784,(269)764-3739,42,Rural: Distant,No,65.00000,2.33000,27.9000000,58.00000,2.00000,–,Regular,Open,42.289594,-86.2615478
261353005028,MI-09050-05966,2613530,MI-09050,05,08,Cramer Junior High School,Essexville-Hampton Public Schools,Bay County,313 PINE ST,ESSEXVILLE,MI,48732,1584,(989)894-9740,23,Suburb: Small,No,456.00000,29.54000,15.4400000,162.00000,17.00000,–,Regular,Open,43.6076291,-83.8362578
261368005031,MI-40060-00827,2613680,MI-40060,KG,08,Crawford School,Excelsior Township S/D #1,Kalkaska County,5521 M 72 NE,KALKASKA,MI,49646,9774,(231)258-2934,42,Rural: Distant,No,45.00000,2.00000,22.5000000,30.00000,0.00000,–,Regular,Open,44.713853,-85.0627521
260027001445,MI-82969-08853,2600270,MI-82969,PK,08,Creative Montessori Academy,Creative Montessori Academy,Wayne County,12701 MCCANN ST,SOUTHGATE,MI,48195,2794,(734)284-5600,21,Suburb: Large,Yes,796.00000,38.70000,20.5700000,443.00000,32.00000,–,Regular,Open,42.2149703,-83.2086015
260020701134,MI-41918-08633,2600207,MI-41918,PK,12,Creative Technologies Academy,Creative Technologies Academy,Kent County,350 PINE ST,CEDAR SPRINGS,MI,49319,8680,(616)696-4905,31,Town: Fringe,Yes,323.00000,22.49000,14.3600000,153.00000,3.00000,–,Regular,Open,43.22632520000001,-85.560245
261791001470,MI-47060-09048,2617910,MI-47060,KG,04,Creekside Elementary School,Hartland Consolidated Schools,Livingston County,PO Box 408,Hartland,MI,48353,8353,(810)626-2600,41,Rural: Fringe,No,424.00000,26.00000,16.3100000,75.00000,8.00000,–,Regular,Open,42.6437242,-83.7305392
261203004917,MI-81050-04609,2612030,MI-81050,05,06,Creekside Intermediate School,Dexter Community School District,Washtenaw County,2615 BAKER RD,DEXTER,MI,48130,1534,(734)424-4160,21,Suburb: Large,No,513.00000,34.18000,15.0100000,63.00000,11.00000,–,Regular,Open,42.3285091,-83.888571
263666007295,MI-70350-04622,2636660,MI-70350,05,08,Creekside Middle School,Zeeland Public Schools,Ottawa County,179 WEST ROOSEVELT AVE,ZEELAND,MI,49464,1127,(616)748-3300,23,Suburb: Small,No,604.00000,37.00000,16.3200000,147.00000,40.00000,–,Regular,Open,42.8205228,-86.027177
260029508444,MI-63921-01643,2600295,MI-63921,02,05,Crescent Academy Elementary,Crescent Academy,Oakland County,25175 Code Road,Southfield,MI,48033,,(248)281-6471,13,City: Small,Yes,322.00000,24.00000,13.4200000,292.00000,23.00000,–,Regular,Open,42.4729849,-83.2656258
260029501726,MI-63921-09445,2600295,MI-63921,06,09,Crescent Academy Middle School,Crescent Academy,Oakland County,26555 Franklin Road,Southfield,MI,48034,,(248)423-4581,13,City: Small,Yes,214.00000,12.00000,17.8300000,196.00000,12.00000,–,Regular,Open,42.4828767,-83.2888306
260029508588,MI-63921-02320,2600295,MI-63921,PK,01,Crescent Academy PK1,Crescent Academy,Oakland County,17570 West 12 Mile Road,Southfield,MI,48076,,(248)423-4581,13,City: Small,Yes,173.00000,14.00000,12.3600000,157.00000,11.00000,–,Regular,Open,42.5032152,-83.2203984
261245008244,MI-50020-00831,2612450,MI-50020,KG,02,Crescentwood Elementary School,Eastpointe Community Schools,Macomb County,14500 Crescentwood,Eastpointe,MI,48021,,(586)533-3200,12,City: Midsize,No,232.00000,18.33000,12.6600000,218.00000,2.00000,–,Regular,Open,42.45938779999999,-82.97237559999999
260001607978,MI-82230-00042,2600016,MI-82230,KG,04,Crestwood Accelerated Program,Crestwood School District,Wayne County,7500 NORTH VERNON ST,DEARBORN HEIGHTS,MI,48127,1769,(313)278-0425,21,Suburb: Large,No,30.00000,2.20000,13.6400000,19.00000,0.00000,–,Regular,Open,42.3451083,-83.27709490000001
263003006585,MI-41210-00832,2630030,MI-41210,KG,05,Crestwood Elementary School,Rockford Public Schools,Kent County,6350 COURTLAND DR NE,ROCKFORD,MI,49341,9606,(616)863-6346,41,Rural: Fringe,No,510.00000,32.68000,15.6100000,62.00000,5.00000,–,Regular,Open,43.0778594,-85.549914
260001603912,MI-82230-00833,2600016,MI-82230,09,12,Crestwood High School,Crestwood School District,Wayne County,1501 NORTH BEECH DALY RD,DEARBORN HEIGHTS,MI,48127,3403,(313)278-7475,21,Suburb: Large,No,1336.00000,68.35000,19.5500000,932.00000,26.00000,–,Regular,Open,42.3216672,-83.29431749999999
262034005716,MI-41160-02022,2620340,MI-41160,06,08,Crestwood Middle School,Kentwood Public Schools,Kent County,2674 44TH ST SE,GRAND RAPIDS,MI,49512,3804,(616)455-1200,13,City: Small,No,682.00000,41.80000,16.3200000,421.00000,59.00000,–,Regular,Open,42.8825982,-85.6002334
263447007017,MI-50210-05756,2634470,MI-50210,PK,06,Crissman Elementary School,Utica Community Schools,Macomb County,53550 WOLF DR,SHELBY TOWNSHIP,MI,48316,2648,(586)797-4300,21,Suburb: Large,No,615.00000,31.50000,19.5200000,154.00000,17.00000,–,Regular,Open,42.68844319999999,-83.0260572
260110308271,MI-82015-00865,2601103,MI-82015,09,12,Crockett Midtown High School of Science and Medicine,Detroit Public Schools Community District,Wayne County,571 Mack Avenue,Detroit,MI,48201,,(313)494-1805,11,City: Large,No,206.00000,17.00000,12.1200000,168.00000,3.00000,–,Regular,Open,42.3506364,-83.0516845
