NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Directly Certified*,Type,Status,Latitude,Longitude
530375000482,WA-17411-4375,5303750,WA-17411,KG,05,Cougar Ridge Elementary,Issaquah School District,King County,4630 167TH AVE SE,BELLEVUE,WA,98006,5837,(425)837-7300,12,City: Midsize,No,474.00000,33.10000,14.3200000,35.00000,14.00000,14.00000,Regular,Open,47.5618803,-122.1174296
530108002251,WA-18401-4341,5301080,WA-18401,PK,05,Cougar Valley Elementary,Central Kitsap School District,Kitsap County,13200 Olympic View Rd NW,SILVERDALE,WA,98383,0008,(360)662-8400,41,Rural: Fringe,No,410.00000,29.27000,14.0100000,80.00000,67.00000,32.00000,Regular,Open,47.6830334,-122.7255654
530344000513,WA-13151-2693,5303440,WA-13151,KG,05,Coulee City Elementary,Coulee-Hartline School District,Grant County,410 W LOCUST,COULEE CITY,WA,99115,,(509)632-5231,43,Rural: Remote,No,76.00000,8.33000,9.1200000,35.00000,6.00000,20.00000,Regular,Open,47.613538,-119.293441
530344001771,WA-13151-2304,5303440,WA-13151,06,08,Coulee City Middle School,Coulee-Hartline School District,Grant County,410 W. Locust St.,COULEE CITY,WA,99115,0428,(509)632-5312,43,Rural: Remote,No,0.00000,0.00000,†,†,†,†,Regular,Open,47.613538,-119.293441
530180000289,WA-15204-3664,5301800,WA-15204,PK,05,Coupeville Elementary School,Coupeville School District,Island County,6 South Main Street,Coupeville,WA,98239,,(360)678-2473,41,Rural: Fringe,No,491.00000,27.00000,18.1900000,194.00000,38.00000,118.00000,Regular,Open,48.21151260000001,-122.6882412
530180000290,WA-15204-2625,5301800,WA-15204,09,12,Coupeville High School,Coupeville School District,Island County,501 South Main Street,Coupeville,WA,98239,3516,(360)678-2413,41,Rural: Fringe,No,289.00000,18.60000,15.5400000,74.00000,30.00000,30.00000,Regular,Open,48.2071703,-122.6853327
530180002049,WA-15204-4004,5301800,WA-15204,06,08,Coupeville Middle School,Coupeville School District,Island County,501 South Main Street,Coupeville,WA,98239,3516,(360)678-2412,41,Rural: Fringe,No,216.00000,11.23000,19.2300000,61.00000,21.00000,29.00000,Regular,Open,48.2071703,-122.6853327
530396000613,WA-17415-3388,5303960,WA-17415,PK,05,Covington Elementary School,Kent School District,King County,25811 156TH Ave SE,Covington,WA,98042,4202,(253)373-7652,21,Suburb: Large,No,631.00000,37.45000,16.8500000,326.00000,56.00000,177.00000,Regular,Open,47.3708238,-122.1351376
530270000415,WA-06114-3320,5302700,WA-06114,06,08,Covington Middle School,Evergreen School District (Clark),Clark County,11200 NE Rosewood Rd,Vancouver,WA,98662,5447,(360)604-6300,21,Suburb: Large,No,868.00000,47.97000,18.0900000,517.00000,115.00000,308.00000,Regular,Open,45.6684201,-122.5598096
530000300591,WA-08458-3322,5300003,WA-08458,06,08,Coweeman Middle School,Kelso School District,Cowlitz County,2000 Allen St,Kelso,WA,98626,,(360)501-1750,23,Suburb: Small,No,570.00000,26.60000,21.4300000,316.00000,50.00000,204.00000,Regular,Open,46.14386589999999,-122.8887092
530000502917,WA-06801-3294,5300005,WA-06801,06,12,Cowlitz County Youth Services Center,Educational Service District 112,Cowlitz County,1725 1ST AVE,Longview,WA,98632,3274,(360)577-3100,13,City: Small,No,17.00000,0.00000,†,†,†,3.00000,Regular,Open,46.1405685,-122.9197446
530891003310,WA-21237-5190,5308910,WA-21237,07,12,Cowlitz Prairie Academy,Toledo School District,Lewis County,PO Box 469,Toledo,WA,98591,,(360)864-6325,42,Rural: Distant,No,50.00000,1.50000,33.3300000,24.00000,4.00000,11.00000,Regular,Open,46.4398305,-122.846783
530141003535,WA-27400-5411,5301410,WA-27400,09,12,CPSD Open Doors Program,Clover Park School District,Pierce County,5504 112th St SW,Lakewood,WA,98499,,(253)583-5525,13,City: Small,No,218.00000,6.70000,32.5400000,180.00000,17.00000,99.00000,Other/Alternative,Open,47.1553903,-122.5104702
530573003621,WA-11051-5499,5305730,WA-11051,09,12,CRCC-Open Doors,North Franklin School District,Franklin County,PO Box 829,Connell,WA,99326,,(509)543-5800,32,Town: Distant,No,0.00000,0.00000,†,†,†,†,Other/Alternative,Open,46.6634733,-118.8611117
530375003331,WA-17411-5201,5303750,WA-17411,KG,05,Creekside Elementary,Issaquah School District,King County,20777 SE 16th St,Sammamish,WA,98075,,(425)837-5200,21,Suburb: Large,No,634.00000,40.53000,15.6400000,10.00000,7.00000,3.00000,Regular,Open,47.594218,-122.063511
530492003768,WA-32354-5572,5304920,WA-32354,KG,05,Creekside Elementary School,Mead School District,Spokane County,3525 E Hastings Road,Mead,WA,99021,,(509)465-6810,21,Suburb: Large,No,212.00000,20.62000,10.2800000,101.00000,25.00000,58.00000,Regular,Open,47.7700597,-117.3595515
530594000900,WA-15201-3377,5305940,WA-15201,KG,04,Crescent Harbor Elem,Oak Harbor School District,Island County,330 E. Crescent Harbor Rd.,Oak Harbor,WA,98277,,(360)279-5650,32,Town: Distant,No,481.00000,33.96000,14.1600000,164.00000,136.00000,84.00000,Regular,Open,48.3061716,-122.5981457
530870002742,WA-27010-4537,5308700,WA-27010,KG,05,Crescent Heights Elementary School,Tacoma School District,Pierce County,4110 Nassau Ave Ne,Tacoma,WA,98422,,(253)571-5500,12,City: Midsize,No,396.00000,24.53000,16.1400000,115.00000,32.00000,72.00000,Regular,Open,47.2948651,-122.4005596
530183000292,WA-05313-3473,5301830,WA-05313,KG,12,Crescent School,Crescent School District,Clallam County,P. O. Box 20,Joyce,WA,98343,0020,(360)928-3311,43,Rural: Remote,No,214.00000,19.28000,11.1000000,96.00000,41.00000,51.00000,Regular,Open,48.1360514,-123.7350377
530270000416,WA-06114-3822,5302700,WA-06114,PK,05,Crestline Elementary School,Evergreen School District (Clark),Clark County,13003 S E 7th Street,Vancouver,WA,98683,,(360)604-3325,12,City: Midsize,No,523.00000,38.33000,13.6400000,301.00000,55.00000,203.00000,Regular,Open,45.6148567,-122.5398829
530186000293,WA-22073-2862,5301860,WA-22073,KG,06,Creston Elementary,Creston School District,Lincoln County,485 SE E Street,Creston,WA,99117,0017,(509)636-2721,43,Rural: Remote,No,45.00000,5.37000,8.3800000,22.00000,4.00000,17.00000,Regular,Open,47.7550207,-118.5199727
530186000294,WA-22073-2863,5301860,WA-22073,07,12,Creston Jr-Sr High School,Creston School District,Lincoln County,485 SE E Street,Creston,WA,99117,0017,(509)636-2721,43,Rural: Remote,No,54.00000,4.63000,11.6600000,23.00000,3.00000,14.00000,Regular,Open,47.7550207,-118.5199727
530861002665,WA-27320-4435,5308610,WA-27320,PK,05,Crestwood Elementary,Sumner-Bonney Lake School District,Pierce County,3914 W Tapps Dr E,Bonney Lake,WA,98390,,(253)891-4550,21,Suburb: Large,No,432.00000,26.56000,16.2700000,116.00000,31.00000,63.00000,Regular,Open,47.2196942,-122.2001797
530396001779,WA-17415-4126,5303960,WA-17415,PK,05,Crestwood Elementary School,Kent School District,King County,25225 180th Ave SE,Covington,WA,98042,4815,(253)373-7634,21,Suburb: Large,No,491.00000,29.74000,16.5100000,174.00000,32.00000,85.00000,Regular,Open,47.3758679,-122.1040512
530321003300,WA-31332-5171,5303210,WA-31332,09,12,Crossroads High School,Granite Falls School District,Snohomish County,205 North Alder Avenue,Granite Falls,WA,98252,,(360)283-4407,31,Town: Fringe,No,205.00000,13.60000,15.0700000,109.00000,13.00000,46.00000,Other/Alternative,Open,48.0848399,-121.9632996
530066000137,WA-18100-3108,5300660,WA-18100,PK,05,Crownhill Elementary School,Bremerton School District,Kitsap County,1500 Rocky Point Rd,Bremerton,WA,98312,2613,(360)473-4200,13,City: Small,No,329.00000,25.00000,13.1600000,184.00000,18.00000,121.00000,Regular,Open,47.5748146,-122.6651344
530591000881,WA-17417-3105,5305910,WA-17417,PK,05,Crystal Springs Elementary,Northshore School District,Snohomish County,21615 9 AV SE,Bothell,WA,98021,7609,(425)408-4300,21,Suburb: Large,No,494.00000,33.21000,14.8800000,123.00000,39.00000,50.00000,Regular,Open,47.8005559,-122.2202181
530189000295,WA-10050-2006,5301890,WA-10050,PK,12,Curlew Elem & High School,Curlew School District,Ferry County,PO Box 370,Curlew,WA,99118,0370,(509)779-4931,43,Rural: Remote,No,216.00000,15.50000,13.9400000,129.00000,13.00000,50.00000,Regular,Open,48.8835848,-118.5995124
530918001548,WA-27083-3179,5309180,WA-27083,08,09,Curtis Junior High,University Place School District,Pierce County,3725 Grandview Drive West,UNIVERSITY PLACE,WA,98466,,(253)566-5670,21,Suburb: Large,No,911.00000,41.20000,22.1100000,291.00000,98.00000,172.00000,Regular,Open,47.223321,-122.5536338
530918001549,WA-27083-3600,5309180,WA-27083,10,12,Curtis Senior High,University Place School District,Pierce County,8425 40TH W,UNIVERSITY PLACE,WA,98466,,(253)566-5710,21,Suburb: Large,No,1349.00000,58.50000,23.0600000,381.00000,136.00000,193.00000,Regular,Open,47.222624,-122.5524758
530192000297,WA-26059-2423,5301920,WA-26059,06,12,Cusick Jr Sr High School,Cusick School District,Pend Oreille County,305 MONUMENTAL WAY,CUSICK,WA,99119,,(509)445-1125,43,Rural: Remote,No,134.00000,11.37000,11.7900000,112.00000,3.00000,46.00000,Regular,Open,48.33653899999999,-117.299149
530285000459,WA-37502-2607,5302850,WA-37502,KG,05,Custer Elem,Ferndale School District,Whatcom County,7660 Custer School Road,Custer,WA,98240,0125,(360)383-9500,41,Rural: Fringe,No,329.00000,22.68000,14.5100000,152.00000,30.00000,77.00000,Regular,Open,48.9191095,-122.6373821
530141000251,WA-27400-2943,5301410,WA-27400,PK,05,Custer Elementary School,Clover Park School District,Pierce County,7801 Steilacoom Blvd SW,Lakewood,WA,98498,6198,(253)583-5230,13,City: Small,No,299.00000,19.70000,15.1800000,235.00000,9.00000,153.00000,Regular,Open,47.1805906,-122.5406992
530111003437,WA-32356-5328,5301110,WA-32356,10,12,CVSD Open Doors Programs,Central Valley School District,Spokane County,2218 N. Molter,Liberty Lake,WA,99019,,(509)558-5433,21,Suburb: Large,No,77.00000,0.00000,†,24.00000,5.00000,16.00000,Other/Alternative,Open,47.6779769,-117.0903402
530861002744,WA-27320-4541,5308610,WA-27320,PK,05,Daffodil Valley Elementary,Sumner-Bonney Lake School District,Pierce County,1509 Valley Avenue,Sumner,WA,98390,,(253)891-4600,21,Suburb: Large,No,495.00000,24.75000,20.0000000,183.00000,65.00000,88.00000,Regular,Open,47.2079195,-122.2276241
530459000717,WA-20406-3049,5304590,WA-20406,KG,05,Dallesport Elementary,Lyle School District,Klickitat County,P.O. Box 368,Lyle,WA,98635,,(509)365-2211,42,Rural: Distant,No,96.00000,9.00000,10.6700000,70.00000,9.00000,37.00000,Regular,Open,45.695954,-121.2861833
530195000299,WA-19007-2077,5301950,WA-19007,KG,05,Damman Elementary,Damman School District,Kittitas County,3600 Umptanum Rd.,Ellensburg,WA,98926,,(509)925-4567,41,Rural: Fringe,No,42.00000,2.00000,21.0000000,†,†,3.00000,Regular,Open,46.9620792,-120.5685535
530771001137,WA-17001-2450,5307710,WA-17001,KG,05,Daniel Bagley Elementary School,Seattle School District No. 1,King County,7821 STONE AV N,SEATTLE,WA,98103,4835,(206)252-5110,11,City: Large,No,322.00000,21.20000,15.1900000,40.00000,20.00000,25.00000,Regular,Open,47.68634429999999,-122.3425126
530198000300,WA-31330-3609,5301980,WA-31330,PK,08,Darrington Elementary School,Darrington School District,Snohomish County,POST OFFICE BOX 27,DARRINGTON,WA,98241,0027,(360)436-1313,42,Rural: Distant,No,326.00000,20.00000,16.3000000,160.00000,47.00000,100.00000,Regular,Open,48.2553867,-121.6015142
530198000301,WA-31330-3188,5301980,WA-31330,09,12,Darrington High School,Darrington School District,Snohomish County,PO BOX 27,DARRINGTON,WA,98241,0027,(360)436-1140,42,Rural: Distant,No,120.00000,9.00000,13.3300000,44.00000,13.00000,26.00000,Regular,Open,48.2553867,-121.6015142
530201000302,WA-22207-2668,5302010,WA-22207,PK,05,Davenport Elementary,Davenport School District,Lincoln County,601 WASHINGTON STREET,DAVENPORT,WA,99122,,(509)725-1261,42,Rural: Distant,No,299.00000,19.65000,15.2200000,117.00000,51.00000,70.00000,Regular,Open,47.64879270000001,-118.1503087
530201000303,WA-22207-3173,5302010,WA-22207,06,12,Davenport Senior High School,Davenport School District,Lincoln County,801 7TH STREET,DAVENPORT,WA,99122,,(509)725-4021,42,Rural: Distant,No,314.00000,21.09000,14.8900000,100.00000,58.00000,61.00000,Regular,Open,47.651357,-118.1504081
530771001913,WA-17001-2839,5307710,WA-17001,06,08,David T. Denny International Middle School,Seattle School District No. 1,King County,2601 SW Kenyon St,SEATTLE,WA,98126,,(206)252-9000,11,City: Large,No,811.00000,54.99000,14.7500000,415.00000,76.00000,228.00000,Regular,Open,47.5300051,-122.3659881
530576000856,WA-18400-2798,5305760,WA-18400,PK,05,David Wolfle Elementary,North Kitsap School District,Kitsap County,27089 Highland Rd NE,Kingston,WA,98346,8408,(360)396-3700,41,Rural: Fringe,No,316.00000,21.97000,14.3800000,146.00000,38.00000,83.00000,Regular,Open,47.8073559,-122.5533932
530147000275,WA-36250-2114,5301470,WA-36250,PK,05,Davis Elementary,College Place School District,Walla Walla County,31 SE ASH STREET,COLLEGE PLACE,WA,99324,1771,(509)525-5110,23,Suburb: Small,No,734.00000,47.70000,15.3900000,385.00000,51.00000,227.00000,Regular,Open,46.0483301,-118.386371
531011001689,WA-39007-2116,5310110,WA-39007,09,12,Davis High School,Yakima School District,Yakima County,212 S 6th Ave,Yakima,WA,98902,3303,(509)573-2500,13,City: Small,No,2330.00000,123.40000,18.8800000,1706.00000,219.00000,974.00000,Regular,Open,46.5960835,-120.5157731
530825002162,WA-32081-1603,5308250,WA-32081,08,12,Daybreak Alternative School,Spokane School District,Spokane County,628 S Cowley St,Spokane,WA,99202,2695,(509)354-6401,12,City: Midsize,No,10.00000,1.00000,10.0000000,3.00000,0.00000,3.00000,Other/Alternative,Open,47.6502164,-117.4085659
530038003176,WA-06119-5089,5300380,WA-06119,05,08,Daybreak Middle,Battle Ground School District,Clark County,PO Box 200,Battle Ground,WA,98604,,(360)885-6900,21,Suburb: Large,No,424.00000,29.00000,14.6200000,147.00000,49.00000,92.00000,Regular,Open,45.7808725,-122.5373651
530038003194,WA-06119-5090,5300380,WA-06119,PK,04,Daybreak Primary,Battle Ground School District,Clark County,PO Box 200,Battle Ground,WA,98604,,(360)885-6950,21,Suburb: Large,No,542.00000,36.00000,15.0600000,195.00000,65.00000,130.00000,Regular,Open,45.7808725,-122.5373651
530038003601,WA-06119-5502,5300380,WA-06119,06,12,Daybreak Youth Services,Battle Ground School District,Clark County,11104 NE 149th St,Brush Prairie,WA,98606,,(360)885-5300,21,Suburb: Large,No,12.00000,0.00000,†,6.00000,0.00000,5.00000,Regular,Open,45.73035489999999,-122.560793
530204000304,WA-07002-2830,5302040,WA-07002,PK,05,Dayton Elementary School,Dayton School District,Columbia County,302 E Park,Dayton,WA,99328,1596,(206)382-2507,32,Town: Distant,No,193.00000,13.40000,14.4000000,81.00000,20.00000,63.00000,Regular,Open,46.31734429999999,-117.9752122
530204000305,WA-07002-2302,5302040,WA-07002,09,12,Dayton High School,Dayton School District,Columbia County,614 S Third Street,Dayton,WA,99328,1599,(509)382-4775,32,Town: Distant,No,108.00000,11.86000,9.1100000,55.00000,7.00000,36.00000,Regular,Open,46.3163162,-117.9742474
530204002513,WA-07002-4011,5302040,WA-07002,06,08,Dayton Middle School,Dayton School District,Columbia County,609 S Second Street,Dayton,WA,99328,1572,(509)382-4775,32,Town: Distant,No,89.00000,5.81000,15.3200000,37.00000,9.00000,29.00000,Regular,Open,46.3166501,-117.9752549
530204003732,WA-07002-5617,5302040,WA-07002,09,12,Dayton School District Alternative Program,Dayton School District,Columbia County,614 S 3rd St,Dayton,WA,99328,,(509)382-4775,32,Town: Distant,No,3.00000,0.00000,†,†,†,†,Other/Alternative,Open,46.3163162,-117.9742474
530771001158,WA-17001-3803,5307710,WA-17001,PK,05,Dearborn Park International School,Seattle School District No. 1,King County,2820 S ORCAS ST,SEATTLE,WA,98108,3066,(206)252-6930,11,City: Large,No,323.00000,23.00000,14.0400000,150.00000,29.00000,62.00000,Regular,Open,47.55235330000001,-122.2962993
530453001846,WA-28144-4178,5304530,WA-28144,KG,08,Decatur Elementary,Lopez School District,San Juan County,Decatur Island,Anacortes,WA,98221,,(360)375-6004,42,Rural: Distant,No,3.00000,0.00000,†,†,†,†,Regular,Open,48.5379742,-122.5849143
530282000434,WA-17210-3766,5302820,WA-17210,09,12,Decatur High School,Federal Way School District,King County,2800 SW 320TH ST,FEDERAL WAY,WA,98023,2207,(253)945-5200,21,Suburb: Large,No,1327.00000,58.68000,22.6100000,713.00000,132.00000,340.00000,Regular,Open,47.3173346,-122.3693994
530207003903,WA-32414-5734,5302070,WA-32414,09,12,Deer Park Achievement High School,Deer Park School District,†,PO Box 490,Deer Park,WA,99006,,(509)468-3500,†,N,No,†,†,†,†,†,†,Other/Alternative,New,47.9543375,-117.476891
530207003423,WA-32414-5270,5302070,WA-32414,PK,PK,Deer Park Early Learning Center,Deer Park School District,Spokane County,"""1406 E. """"D"""" Street""",Deer Park,WA,99006,,(509)464-5606,41,Rural: Fringe,No,89.00000,0.00000,†,89.00000,0.00000,40.00000,Regular,Open,47.948926,-117.457757
530207000307,WA-32414-2430,5302070,WA-32414,KG,02,Deer Park Elementary,Deer Park School District,Spokane County,"""E. 1500 """"D"""" Street""",Deer Park,WA,99006,0609,(509)464-5600,41,Rural: Fringe,No,424.00000,38.00000,11.1600000,202.00000,54.00000,118.00000,Regular,Open,47.95014339999999,-117.4531318
530207001759,WA-32414-4123,5302070,WA-32414,09,12,Deer Park High School,Deer Park School District,Spokane County,S. 800 Weber Road,Deer Park,WA,99006,0550,(509)464-5900,41,Rural: Fringe,No,716.00000,37.80000,18.9400000,287.00000,89.00000,180.00000,Regular,Open,47.94561729999999,-117.4559248
530207002827,WA-32414-1852,5302070,WA-32414,KG,12,Deer Park Home Link Program,Deer Park School District,Spokane County,N. 428 Main Street,Deer Park,WA,99006,,(509)464-5535,31,Town: Fringe,No,611.00000,10.50000,58.1900000,205.00000,86.00000,77.00000,Other/Alternative,Open,47.958119,-117.4766211
530207000308,WA-32414-3261,5302070,WA-32414,06,08,Deer Park Middle School,Deer Park School District,Spokane County,S. 347 Colville Ave.,Deer Park,WA,99006,0882,(509)464-5800,31,Town: Fringe,No,468.00000,30.42000,15.3800000,207.00000,65.00000,119.00000,Regular,Open,47.9507655,-117.4678589
530870001460,WA-27010-2939,5308700,WA-27010,PK,05,Delong Elementary School,Tacoma School District,Pierce County,4901 S 14 st St,Tacoma,WA,98405,,(253)571-5800,12,City: Midsize,No,386.00000,21.40000,18.0400000,204.00000,30.00000,140.00000,Regular,Open,47.24932099999999,-122.5017345
530825003816,WA-32081-5695,5308250,WA-32081,06,08,Denny Yasuhara Middle School,Spokane School District,Spokane County,914 E. North Foothills Dr.,Spokane,WA,99207,,(509)824-8200,12,City: Midsize,No,385.00000,28.60000,13.4600000,325.00000,21.00000,262.00000,Regular,Open,47.6832874,-117.3943253
530354000525,WA-17401-2418,5303540,WA-17401,PK,05,Des Moines Elementary,Highline School District,King County,23801 16th Avenue South,Des Moines,WA,98198,6310,(206)631-3700,21,Suburb: Large,No,520.00000,29.16000,17.8300000,267.00000,45.00000,171.00000,Regular,Open,47.3877639,-122.3132345
530393000598,WA-03017-4028,5303930,WA-03017,06,08,Desert Hills Middle School,Kennewick School District,Benton County,1701 S Clodfelter Rd,KENNEWICK,WA,99338,1400,(509)222-6600,41,Rural: Fringe,No,889.00000,42.67000,20.8300000,213.00000,46.00000,103.00000,Regular,Open,46.19471799999999,-119.252728
530648003470,WA-01147-5367,5306480,WA-01147,09,12,Desert Oasis High School,Othello School District,Adams County,825 E. Ash St.,Othello,WA,99344,,(509)488-2659,32,Town: Distant,No,100.00000,8.00000,12.5000000,84.00000,6.00000,56.00000,Other/Alternative,Open,46.819354,-119.1630278
530732003901,WA-03400-5732,5307320,WA-03400,KG,05,Desert Sky Elementary,Richland School District,Benton County,2100 Sunshine Avenue,West Richland,WA,99353,,(509)967-6225,22,Suburb: Midsize,No,408.00000,25.00000,16.3200000,55.00000,23.00000,20.00000,Regular,Open,46.2815497,-119.370919
530696003690,WA-27003-5557,5306960,WA-27003,PK,06,Dessie F Evans Elementary,Puyallup School District,Pierce County,7911 144th St E,Puyallup,WA,98375,,(253)864-5500,21,Suburb: Large,No,988.00000,55.83000,17.7000000,311.00000,101.00000,140.00000,Regular,Open,47.127789,-122.323963
530936002952,WA-13073-1981,5309360,WA-13073,PK,PK,Developmental Pre-School,Wahluke School District,Grant County,PO Box 907,Mattawa,WA,99349,,(509)932-4433,32,Town: Distant,No,12.00000,0.00000,†,8.00000,0.00000,6.00000,Special Education,Open,46.73791,-119.9028234
530846002994,WA-27001-5013,5308460,WA-27001,PK,PK,Developmental Preschool,Steilacoom Hist. School District,Pierce County,511 Chambers Street,Steilacoom,WA,98388,,(253)983-2238,21,Suburb: Large,No,29.00000,0.00000,†,6.00000,0.00000,5.00000,Regular,Open,47.1690838,-122.5984636
530714002460,WA-25116-1672,5307140,WA-25116,PK,PK,Developmental Preschool,Raymond School District,Pacific County,1016 Commercial Street,Raymond,WA,98577,,(360)942-2435,33,Town: Remote,No,0.00000,0.00000,†,†,†,†,Special Education,Open,46.68513369999999,-123.7249493
530030000037,WA-17408-2932,5300300,WA-17408,PK,05,Dick Scobee Elementary School,Auburn School District,King County,1031 14th ST NE,AUBURN,WA,98002,,(253)931-4984,13,City: Small,No,825.00000,48.83000,16.9000000,645.00000,45.00000,470.00000,Regular,Open,47.32117710000001,-122.2167944
530213002812,WA-27343-4548,5302130,WA-27343,KG,05,Dieringer Heights Elementary,Dieringer School District,Pierce County,21727 34th Street E.,Lake Tapps,WA,98391,5804,(253)826-4937,21,Suburb: Large,No,432.00000,29.09000,14.8500000,58.00000,26.00000,40.00000,Regular,Open,47.2273858,-122.1369803
530522003800,WA-13161-5679,5305220,WA-13161,06,12,Digital Learning Center,Moses Lake School District,Grant County,1530 Pilgrim Street,Moses Lake,WA,98837,,(509)766-2650,33,Town: Remote,No,210.00000,11.00000,19.0900000,127.00000,22.00000,95.00000,Regular,Open,47.1120709,-119.2629479
530723002564,WA-17403-3280,5307230,WA-17403,06,08,Dimmitt Middle School,Renton School District,King County,12320 80th Ave S,Seattle,WA,98178,4413,(425)204-2800,21,Suburb: Large,No,664.00000,37.00000,17.9500000,411.00000,65.00000,252.00000,Regular,Open,47.4915011,-122.2313375
530816001355,WA-18402-3899,5308160,WA-18402,09,12,Discovery,South Kitsap School District,Kitsap County,2150 FIRCREST DR SE,PORT ORCHARD,WA,98366,,(360)443-3680,22,Suburb: Midsize,No,205.00000,10.00000,20.5000000,159.00000,15.00000,81.00000,Other/Alternative,Open,47.5294607,-122.6003769
530423002448,WA-17414-1658,5304230,WA-17414,KG,05,Discovery Community  School,Lake Washington School District,King County,12801 84th NE,Kirkland,WA,98034,2600,(425)936-2704,21,Suburb: Large,No,73.00000,3.12000,23.4000000,1.00000,3.00000,3.00000,Other/Alternative,Open,47.716976,-122.2303846
531011003026,WA-39007-5019,5310110,WA-39007,PK,PK,Discovery Early Learning Center,Yakima School District,Yakima County,2810 Castlevale Road,Yakima,WA,98902,,(509)573-5400,13,City: Small,No,237.00000,11.97000,19.8000000,194.00000,13.00000,114.00000,Special Education,Open,46.61226070000001,-120.5464693
530375002426,WA-17411-4376,5303750,WA-17411,PK,05,Discovery Elementary,Issaquah School District,King County,2300 228TH AVE SE,ISSAQUAH,WA,98075,,(425)837-4100,21,Suburb: Large,No,589.00000,34.33000,17.1600000,24.00000,5.00000,9.00000,Regular,Open,47.5895121,-122.0345814
530543002218,WA-31006-4304,5305430,WA-31006,KG,05,Discovery Elementary,Mukilteo School District,Snohomish County,11700 Meridian Ave S,Everett,WA,98208,,(425)366-2700,21,Suburb: Large,No,550.00000,41.83000,13.1500000,354.00000,43.00000,206.00000,Regular,Open,47.8918404,-122.2335106
530669000981,WA-27401-4080,5306690,WA-27401,KG,05,Discovery Elementary School,Peninsula School District,Pierce County,4905 Rosedale St NW,Gig Harbor,WA,98335,1862,(253)530-1200,21,Suburb: Large,No,316.00000,21.52000,14.6800000,60.00000,9.00000,42.00000,Regular,Open,47.33159329999999,-122.6037767
530447003454,WA-08122-5312,5304470,WA-08122,09,12,Discovery High School,Longview School District,Cowlitz County,2742 Harding Blvd,Longview,WA,98632,,(360)414-2920,13,City: Small,No,80.00000,5.60000,14.2900000,54.00000,1.00000,40.00000,Other/Alternative,Open,46.1393542,-122.9571437
530081003662,WA-06117-5533,5300810,WA-06117,09,12,Discovery High School,Camas School District,Clark County,5125 NW Nan Henriksen Way,Camas,WA,98607,,(360)833-5790,21,Suburb: Large,No,191.00000,14.19000,13.4600000,19.00000,13.00000,10.00000,Regular,Open,45.59449499999999,-122.462131
530447003511,WA-08122-5400,5304470,WA-08122,09,12,Discovery High School-Achieve,Longview School District,Cowlitz County,2742 Harding,Longview,WA,98632,,(360)414-2929,13,City: Small,No,57.00000,0.40000,142.5000000,43.00000,4.00000,34.00000,Other/Alternative,Open,46.1393542,-122.9571437
530927002018,WA-06037-4503,5309270,WA-06037,06,08,Discovery Middle School,Vancouver School District,Clark County,800 E 40TH ST,VANCOUVER,WA,98663,1874,(360)313-3300,12,City: Midsize,No,548.00000,31.60000,17.3400000,388.00000,40.00000,233.00000,Regular,Open,45.652644,-122.6654348
530288000464,WA-27417-2878,5302880,WA-27417,PK,02,Discovery Primary School,Fife School District,Pierce County,1205 19th Avenue,Milton,WA,98354,9189,(253)517-1200,21,Suburb: Large,No,496.00000,32.82000,15.1100000,173.00000,60.00000,101.00000,Regular,Open,47.2486429,-122.3103471
530132003725,WA-02250-5644,5301320,WA-02250,KG,12,Discovery Virtual School,Clarkston School District,Asotin County,PO Box 70,Clarkston,WA,99403,,(509)769-5534,23,Suburb: Small,No,16.00000,1.00000,16.0000000,12.00000,0.00000,9.00000,Other/Alternative,Open,46.4162723,-117.0451581
530969002244,WA-32363-1628,5309690,WA-32363,08,12,Dishman Hills High School,West Valley School District (Spokane),Spokane County,115 S University,Spokane,WA,99206,,(509)927-1100,12,City: Midsize,No,278.00000,11.72000,23.7200000,235.00000,13.00000,99.00000,Other/Alternative,Open,47.65564089999999,-117.2603798
530576002453,WA-18400-1677,5305760,WA-18400,PK,12,District Programs,North Kitsap School District,Kitsap County,25800 Siyaya Ave NE,Kingston,WA,98346,,(360)396-3575,41,Rural: Fringe,No,5.00000,0.00000,†,†,†,†,Other/Alternative,Open,47.7964127,-122.5163922
530702002507,WA-05402-1671,5307020,WA-05402,KG,12,District Run Home School,Quillayute Valley School District,Clallam County,411 S Spartan Avenue,Forks,WA,98331,9027,(360)374-6262,33,Town: Remote,No,9.00000,1.00000,9.0000000,5.00000,1.00000,4.00000,Other/Alternative,Open,47.9466052,-124.3839411
530216000311,WA-36101-2278,5302160,WA-36101,PK,05,Dixie Elementary School,Dixie School District,Walla Walla County,PO BOX 40,DIXIE,WA,99329,0040,(509)525-5339,42,Rural: Distant,No,16.00000,1.00000,16.0000000,12.00000,0.00000,3.00000,Regular,Open,46.1399749,-118.1544563
530861001445,WA-27320-3399,5308610,WA-27320,PK,05,Donald Eismann Elementary,Sumner-Bonney Lake School District,Pierce County,13802 Canyon View Blvd. East,Bonney Lake,WA,98391,,(253)891-4500,41,Rural: Fringe,No,712.00000,37.25000,19.1100000,90.00000,44.00000,47.00000,Regular,Open,47.1306781,-122.1753434
