NCES School ID,State School ID,NCES District ID,State District ID,Low Grade*,High Grade*,School Name,District,County Name*,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code*,Locale*,Charter,Students*,Teachers*,Student Teacher Ratio*,Free Lunch*,Reduced Lunch*,Directly Certified*,Type,Status
120039002135,FL-13-9732,1200390,FL-13,PK,12,BRUCIE BALL EDUCATIONAL CENTER,MIAMI-DADE,Miami-Dade County,11001 SW 76TH ST,MIAMI,FL,33173,,(305)514-5100,13,City: Small,No,426.00000,0.00000,†,222.00000,11.00000,218.00000,Special Education,Open
120087000924,FL-29-0521,1200870,FL-29,PK,05,BRYAN ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,2006 W OAK AVE,PLANT CITY,FL,33563,,(813)757-9300,21,Suburb: Large,No,653.00000,44.00000,14.8400000,501.00000,33.00000,501.00000,Regular,Open
120087003854,FL-29-0527,1200870,FL-29,PK,05,BRYANT ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,13910 NINE EAGLES DR,TAMPA,FL,33626,,(813)356-1645,21,Suburb: Large,No,877.00000,55.50000,15.8000000,97.00000,15.00000,87.00000,Regular,Open
120135001316,FL-45-0181,1201350,FL-45,KG,05,BRYCEVILLE ELEMENTARY SCHOOL,NASSAU,Nassau County,6504 CHURCH AVE,BRYCEVILLE,FL,32009,,(904)266-9241,42,Rural: Distant,No,202.00000,12.00000,16.8300000,84.00000,17.00000,80.00000,Regular,Open
120087000925,FL-29-0561,1200870,FL-29,06,08,BUCHANAN MIDDLE SCHOOL,HILLSBOROUGH,Hillsborough County,1001 W BEARSS AVE,TAMPA,FL,33613,,(813)975-7600,21,Suburb: Large,No,759.00000,36.00000,21.0800000,524.00000,28.00000,524.00000,Regular,Open
120111002680,FL-37-0521,1201110,FL-37,PK,05,BUCK LAKE ELEMENTARY SCHOOL,LEON,Leon County,1600 PEDRICK RD,TALLAHASSEE,FL,32317,,(850)488-6133,12,City: Midsize,No,730.00000,46.00000,15.8700000,105.00000,5.00000,105.00000,Regular,Open
120087002069,FL-29-0571,1200870,FL-29,PK,05,BUCKHORN ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,2420 BUCKHORN SCHOOL CT,VALRICO,FL,33594,,(813)744-8240,21,Suburb: Large,No,759.00000,51.50000,14.7400000,297.00000,62.00000,264.00000,Regular,Open
120108002471,FL-36-0701,1201080,FL-36,PK,12,BUCKINGHAM EXCEPTIONAL STUDENT CENTER,LEE,Lee County,3291 BUCKINGHAM RD,FORT MYERS,FL,33905,,(239)693-1233,41,Rural: Fringe,No,63.00000,10.00000,6.3000000,29.00000,0.00000,29.00000,Special Education,Open
120054002170,FL-18-0011,1200540,FL-18,06,08,BUDDY TAYLOR MIDDLE SCHOOL,FLAGLER,Flagler County,4500 BELLE TERRE PKWY,PALM COAST,FL,32164,,(386)446-6700,21,Suburb: Large,No,1343.00000,66.00000,20.3500000,742.00000,99.00000,693.00000,Regular,Open
120123007312,FL-41-0842,1201230,FL-41,06,08,BUFFALO CREEK MIDDLE SCHOOL,MANATEE,Manatee County,7320 69TH ST E,PALMETTO,FL,34221,,(941)721-2260,41,Rural: Fringe,No,1127.00000,55.00000,20.4900000,421.00000,80.00000,375.00000,Regular,Open
120087004155,FL-29-4155,1200870,FL-29,09,12,BUILDING CONSTRUCTION ACADEMY AT BOWERS WHITLEY,HILLSBOROUGH,Hillsborough County,13609 N 22ND ST,TAMPA,FL,33613,,(813)558-1750,21,Suburb: Large,No,54.00000,9.00000,6.0000000,34.00000,3.00000,34.00000,Other/Alternative,Open
120039000385,FL-13-0641,1200390,FL-13,PK,05,BUNCHE PARK ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,16001 BUNCHE PARK DR,MIAMI GARDENS,FL,33054,,(305)621-1469,21,Suburb: Large,No,234.00000,19.00000,12.3200000,188.00000,6.00000,184.00000,Regular,Open
120054000841,FL-18-0022,1200540,FL-18,PK,05,BUNNELL ELEMENTARY SCHOOL,FLAGLER,Flagler County,305 N PALMETTO ST,BUNNELL,FL,32110,,(386)437-7533,21,Suburb: Large,No,1080.00000,78.00000,13.8500000,725.00000,63.00000,694.00000,Regular,Open
120087003071,FL-29-0631,1200870,FL-29,06,08,BURNETT MIDDLE SCHOOL,HILLSBOROUGH,Hillsborough County,1010 N KINGSWAY RD,SEFFNER,FL,33584,,(813)744-6745,21,Suburb: Large,No,628.00000,32.50000,19.3200000,431.00000,30.00000,431.00000,Regular,Open
120087003855,FL-29-0641,1200870,FL-29,PK,05,BURNEY ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,901 S EVERS ST,PLANT CITY,FL,33563,,(813)707-7334,21,Suburb: Large,No,359.00000,28.00000,12.8200000,281.00000,11.00000,281.00000,Regular,Open
120087002506,FL-29-0651,1200870,FL-29,06,08,BURNS MIDDLE SCHOOL,HILLSBOROUGH,Hillsborough County,615 BROOKER RD,BRANDON,FL,33511,,(813)744-8383,21,Suburb: Large,No,1202.00000,58.00000,20.7200000,498.00000,83.00000,438.00000,Regular,Open
120192008038,FL-64-7631,1201920,FL-64,KG,12,BURNS SCIENCE AND TECHNOLOGY CHARTER SCHOOL,VOLUSIA,Volusia County,160 RIDGE RD,OAK HILL,FL,32759,,(386)210-4915,41,Rural: Fringe,Yes,966.00000,57.00000,16.9500000,466.00000,104.00000,295.00000,Regular,Open
120180001935,FL-60-0031,1201800,FL-60,PK,05,BUSHNELL ELEMENTARY SCHOOL,SUMTER,Sumter County,218 W FLANNERY AVE,BUSHNELL,FL,33513,,(352)793-3501,32,Town: Distant,No,760.00000,42.00000,18.1000000,424.00000,41.00000,424.00000,Regular,Open
120051003847,FL-17-2106,1200510,FL-17,KG,05,BYRNEVILLE ELEMENTARY SCHOOL INC.,ESCAMBIA,Escambia County,1600 BYRNEVILLE RD,CENTURY,FL,32535,,(850)256-6350,41,Rural: Fringe,Yes,174.00000,12.00000,14.5000000,91.00000,4.00000,91.00000,Regular,Open
120051002819,FL-17-0572,1200510,FL-17,PK,05,C. A. WEIS ELEMENTARY SCHOOL,ESCAMBIA,Escambia County,2701 N Q ST,PENSACOLA,FL,32505,,(850)595-6888,21,Suburb: Large,No,466.00000,32.00000,14.5600000,425.00000,7.00000,425.00000,Regular,Open
120039007542,FL-13-7062,1200390,FL-13,09,12,C. G. BETHEL HIGH SCHOOL,MIAMI-DADE,Miami-Dade County,16150 NE 17TH AVE,NORTH MIAMI BEACH,FL,33162,,(786)629-7053,21,Suburb: Large,Yes,348.00000,6.00000,58.0000000,41.00000,2.00000,33.00000,Other/Alternative,Open
120003000017,FL-01-0541,1200030,FL-01,PK,05,C. W. NORTON ELEMENTARY SCHOOL,ALACHUA,Alachua County,2200 NW 45TH AVE,GAINESVILLE,FL,32605,,(352)955-6765,12,City: Midsize,No,598.00000,35.40000,16.8900000,287.00000,26.00000,287.00000,Regular,Open
120138001327,FL-46-0121,1201380,FL-46,06,08,C. W. RUCKEL MIDDLE SCHOOL,OKALOOSA,Okaloosa County,201 PARTIN DR N,NICEVILLE,FL,32578,,(850)833-4142,22,Suburb: Midsize,No,1136.00000,53.20000,21.3500000,235.00000,26.00000,205.00000,Regular,Open
120021008042,FL-07-7004,1200210,FL-07,KG,12,CALHOUN VIRTUAL FRANCHISE,CALHOUN,Calhoun County,20448 NE PENNINGTON AVE,BLOUNTSTOWN,FL,32424,,(850)674-8734,32,Town: Distant,No,0.00000,0.00000,†,†,†,†,Regular,Open
120021007757,FL-07-7001,1200210,FL-07,KG,12,CALHOUN VIRTUAL INSTRUCTION PROGRAM,CALHOUN,Calhoun County,20448 NW PENNINGTON AVE,BLOUNTSTOWN,FL,32424,,(850)674-8734,32,Town: Distant,No,42.00000,0.00000,†,10.00000,0.00000,10.00000,Regular,Open
120135001313,FL-45-0121,1201350,FL-45,PK,02,CALLAHAN ELEMENTARY SCHOOL,NASSAU,Nassau County,449618 US HIGHWAY 301,CALLAHAN,FL,32011,,(904)879-2121,31,Town: Fringe,No,658.00000,40.00000,16.4500000,297.00000,39.00000,284.00000,Regular,Open
120135001319,FL-45-0261,1201350,FL-45,03,05,CALLAHAN INTERMEDIATE SCHOOL,NASSAU,Nassau County,34586 BALL PARK RD,CALLAHAN,FL,32011,,(904)879-1114,42,Rural: Distant,No,616.00000,31.00000,19.8700000,267.00000,39.00000,244.00000,Regular,Open
120135001314,FL-45-0131,1201350,FL-45,06,08,CALLAHAN MIDDLE SCHOOL,NASSAU,Nassau County,450121 OLD DIXIE HWY,CALLAHAN,FL,32011,,(904)879-3606,31,Town: Fringe,No,705.00000,37.00000,19.0500000,276.00000,52.00000,248.00000,Regular,Open
120009000042,FL-03-0101,1200090,FL-03,PK,05,CALLAWAY ELEMENTARY SCHOOL,BAY,Bay County,7115 E HIGHWAY 22,PANAMA CITY,FL,32404,,(850)767-1241,22,Suburb: Midsize,No,511.00000,29.00000,17.6200000,365.00000,2.00000,365.00000,Regular,Open
120108001155,FL-36-0571,1201080,FL-36,PK,05,CALOOSA ELEMENTARY SCHOOL,LEE,Lee County,620 DEL PRADO BLVD S,CAPE CORAL,FL,33990,,(239)574-3113,12,City: Midsize,No,972.00000,56.40000,17.2300000,554.00000,0.00000,554.00000,Regular,Open
120108001156,FL-36-0572,1201080,FL-36,06,08,CALOOSA MIDDLE SCHOOL,LEE,Lee County,610 DEL PRADO BLVD S,CAPE CORAL,FL,33990,,(239)574-3232,12,City: Midsize,No,935.00000,49.02000,19.0700000,529.00000,0.00000,529.00000,Regular,Open
120039002292,FL-13-0671,1200390,FL-13,PK,05,CALUSA ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,9580 W CALUSA CLUB DR,MIAMI,FL,33186,,(305)385-0589,21,Suburb: Large,No,770.00000,47.00000,16.3800000,280.00000,25.00000,268.00000,Regular,Open
120150002579,FL-50-1911,1201500,FL-50,PK,05,CALUSA ELEMENTARY SCHOOL,PALM BEACH,Palm Beach County,2051 CLINT MOORE RD,BOCA RATON,FL,33496,,(561)989-7500,13,City: Small,No,867.00000,55.50000,15.6200000,146.00000,1.00000,146.00000,Regular,Open
120153002239,FL-51-0932,1201530,FL-51,PK,05,CALUSA ELEMENTARY SCHOOL,PASCO,Pasco County,7520 ORCHID LAKE RD,NEW PORT RICHEY,FL,34653,,(727)774-3700,21,Suburb: Large,No,473.00000,28.40000,16.6500000,363.00000,41.00000,340.00000,Regular,Open
120033003830,FL-11-0461,1200330,FL-11,PK,05,CALUSA PARK ELEMENTARY SCHOOL,COLLIER,Collier County,4600 SANTA BARBARA BLVD,NAPLES,FL,34104,,(239)377-6400,21,Suburb: Large,No,707.00000,47.43000,14.9100000,435.00000,0.00000,435.00000,Regular,Open
120156002791,FL-52-1801,1201560,FL-52,KG,12,CALVIN A. HUNSINGER SCHOOL,PINELLAS,Pinellas County,1863 N BETTY LN,CLEARWATER,FL,33755,,(727)469-4260,12,City: Midsize,No,68.00000,16.00000,4.2500000,41.00000,1.00000,41.00000,Other/Alternative,Open
120015000093,FL-05-1041,1200150,FL-05,PK,06,CAMBRIDGE ELEMENTARY MAGNET SCHOOL,BREVARD,Brevard County,2000 CAMBRIDGE DR,COCOA,FL,32922,,(321)633-3550,21,Suburb: Large,No,495.00000,27.00000,18.3300000,372.00000,16.00000,372.00000,Regular,Open
120144003743,FL-48-0217,1201440,FL-48,PK,05,CAMELOT ELEMENTARY,ORANGE,Orange County,14501 WATERFORD CHASE PKWY,ORLANDO,FL,32828,,(407)207-3875,21,Suburb: Large,No,609.00000,38.00000,16.0300000,286.00000,23.00000,286.00000,Regular,Open
120087002512,FL-29-4562,1200870,FL-29,PK,12,CAMINITI EXCEPTIONAL CENTER,HILLSBOROUGH,Hillsborough County,2600 W HUMPHREY ST,TAMPA,FL,33614,,(813)975-7611,21,Suburb: Large,No,78.00000,18.00000,4.3300000,39.00000,2.00000,39.00000,Special Education,Open
120027008796,FL-09-7073,1200270,FL-09,06,12,CAMP E-NINI HASSEE,CITRUS,Citrus County,7027 E STAGECOACH TR,FLORAL CITY,FL,34436,,(888)726-3883,41,Rural: Fringe,No,20.00000,2.00000,10.0000000,†,†,3.00000,Other/Alternative,Open
120039000386,FL-13-0651,1200390,FL-13,PK,08,CAMPBELL DRIVE K-8 CENTER,MIAMI-DADE,Miami-Dade County,15790 SW 307TH ST,HOMESTEAD,FL,33033,,(305)245-0270,21,Suburb: Large,No,903.00000,55.00000,16.4200000,695.00000,25.00000,665.00000,Regular,Open
120192001963,FL-64-0745,1201920,FL-64,06,08,CAMPBELL MIDDLE SCHOOL,VOLUSIA,Volusia County,625 S KEECH ST,DAYTONA BEACH,FL,32114,,(386)239-6250,13,City: Small,No,855.00000,41.00000,20.8500000,679.00000,4.00000,679.00000,Regular,Open
120156001606,FL-52-0481,1201560,FL-52,PK,05,CAMPBELL PARK ELEMENTARY SCHOOL,PINELLAS,Pinellas County,1051 7TH AVE S,ST PETERSBURG,FL,33705,,(727)893-2650,11,City: Large,No,462.00000,34.00000,13.5900000,397.00000,5.00000,397.00000,Regular,Open
120087000566,FL-29-0691,1200870,FL-29,PK,05,CANNELLA ELEMENTARY SCHOOL,HILLSBOROUGH,Hillsborough County,10707 NIXON RD,TAMPA,FL,33624,,(813)975-6941,21,Suburb: Large,No,594.00000,39.00000,15.2300000,357.00000,35.00000,357.00000,Regular,Open
120147008947,FL-49-0991,1201470,FL-49,PK,08,CANOE CREEK K-8,OSCEOLA,Osceola County,3600 CANOE CREEK ROAD,ST. CLOUD,FL,34772,,(407)891-7320,21,Suburb: Large,No,1182.00000,64.50000,18.3300000,523.00000,77.00000,439.00000,Regular,Open
120111003419,FL-37-1161,1201110,FL-37,PK,05,CANOPY OAKS ELEMENTARY SCHOOL,LEON,Leon County,3250 POINT VIEW DR,TALLAHASSEE,FL,32303,,(850)488-3301,22,Suburb: Midsize,No,640.00000,41.50000,15.4200000,292.00000,0.00000,292.00000,Regular,Open
120108002075,FL-36-0621,1201080,FL-36,09,12,CAPE CORAL HIGH SCHOOL,LEE,Lee County,2300 SANTA BARBARA BLVD,CAPE CORAL,FL,33991,,(239)574-6766,12,City: Midsize,No,1887.00000,77.84000,24.2400000,766.00000,0.00000,766.00000,Regular,Open
120108001751,FL-36-0581,1201080,FL-36,09,12,CAPE CORAL TECHNICAL COLLEGE,LEE,Lee County,360 SANTA BARBARA BLVD N,CAPE CORAL,FL,33993,,(239)574-4440,12,City: Midsize,No,0.00000,2.00000,†,†,†,†,Vocational,Open
120108001126,FL-36-0131,1201080,FL-36,PK,05,CAPE ELEMENTARY SCHOOL,LEE,Lee County,4519 VINCENNES BLVD,CAPE CORAL,FL,33904,,(239)542-3551,12,City: Midsize,No,759.00000,43.00000,17.6500000,328.00000,0.00000,328.00000,Regular,Open
120015000130,FL-05-5031,1200150,FL-05,PK,06,CAPE VIEW ELEMENTARY SCHOOL,BREVARD,Brevard County,8440 ROSALIND AVE,CAPE CANAVERAL,FL,32920,,(321)784-0284,21,Suburb: Large,No,305.00000,24.00000,12.7100000,162.00000,23.00000,162.00000,Regular,Open
120051004173,FL-17-2121,1200510,FL-17,PK,PK,CAPSTONE ACADEMY,ESCAMBIA,Escambia County,4901 W FAIRFIELD DR,PENSACOLA,FL,32506,,(850)458-7735,21,Suburb: Large,Yes,16.00000,4.50000,3.5600000,9.00000,0.00000,9.00000,Special Education,Open
120150005683,FL-50-3345,1201500,FL-50,09,12,CAREER ACADEMY OF THE PALM BEACHES,PALM BEACH,Palm Beach County,3800 S CONGRESS AVE,BOYNTON BEACH,FL,33426,,(561)259-1000,13,City: Small,Yes,47.00000,0.40000,117.5000000,17.00000,0.00000,17.00000,Special Education,Open
120039000387,FL-13-0661,1200390,FL-13,PK,08,CARIBBEAN K-8 CENTER,MIAMI-DADE,Miami-Dade County,11990 SW 200TH ST,MIAMI,FL,33177,,(305)233-7131,21,Suburb: Large,No,700.00000,38.00000,18.4200000,546.00000,17.00000,541.00000,Regular,Open
120171003126,FL-59-0441,1201710,FL-59,PK,05,CARILLON ELEMENTARY SCHOOL,SEMINOLE,Seminole County,3200 LOCKWOOD BLVD,OVIEDO,FL,32765,,(407)320-4650,21,Suburb: Large,No,985.00000,55.19000,17.8500000,230.00000,56.00000,207.00000,Regular,Open
120003003285,FL-01-0953,1200030,FL-01,PK,06,CARING & SHARING LEARNING SCHOOL,ALACHUA,Alachua County,1951 SE 4TH ST,GAINESVILLE,FL,32641,,(352)372-1004,12,City: Midsize,Yes,255.00000,16.00000,15.9400000,182.00000,16.00000,182.00000,Regular,Open
120123003198,FL-41-0711,1201230,FL-41,06,08,CARLOS E. HAILE MIDDLE SCHOOL,MANATEE,Manatee County,9501 FL 64,BRADENTON,FL,34212,,(941)714-7240,21,Suburb: Large,No,737.00000,39.00000,18.9000000,286.00000,43.00000,249.00000,Regular,Open
120159001706,FL-53-0061,1201590,FL-53,PK,05,CARLTON PALMORE ELEMENTARY SCHOOL,POLK,Polk County,3725 CLEVELND HTS BLVD,LAKELAND,FL,33803,,(863)648-3510,12,City: Midsize,No,465.00000,36.00000,12.9200000,241.00000,0.00000,241.00000,Regular,Open
120039000388,FL-13-0681,1200390,FL-13,PK,05,CAROL CITY ELEMENTARY SCHOOL,MIAMI-DADE,Miami-Dade County,4375 NW 173RD DR,MIAMI GARDENS,FL,33055,,(305)621-0509,21,Suburb: Large,No,276.00000,15.00000,18.4000000,226.00000,5.00000,215.00000,Regular,Open
120039000544,FL-13-6051,1200390,FL-13,06,08,CAROL CITY MIDDLE SCHOOL,MIAMI-DADE,Miami-Dade County,3737 NW 188TH ST,MIAMI GARDENS,FL,33055,,(305)624-2652,21,Suburb: Large,No,453.00000,25.00000,18.1200000,336.00000,10.00000,331.00000,Regular,Open
120003000002,FL-01-0031,1200030,FL-01,KG,05,CAROLYN BEATRICE PARKER ELEMENTARY,ALACHUA,Alachua County,1912 NW 5TH AVE,GAINESVILLE,FL,32603,,(352)955-6705,12,City: Midsize,No,506.00000,29.40000,17.2100000,193.00000,14.00000,193.00000,Regular,Open
120021000292,FL-07-0091,1200210,FL-07,PK,08,CARR ELEMENTARY & MIDDLE SCHOOL,CALHOUN,Calhoun County,18987 NW SR 73,CLARKSVILLE,FL,32430,,(850)674-5395,42,Rural: Distant,No,228.00000,11.53000,19.7700000,137.00000,0.00000,137.00000,Regular,Open
120039000536,FL-13-5901,1200390,FL-13,PK,08,CARRIE P. MEEK/WESTVIEW K-8 CENTER,MIAMI-DADE,Miami-Dade County,2101 NW 127TH ST,MIAMI,FL,33167,,(305)688-9641,21,Suburb: Large,No,551.00000,34.00000,16.2100000,427.00000,18.00000,420.00000,Regular,Open
120087000929,FL-29-0701,1200870,FL-29,PK,08,CARROLLWOOD K-8 SCHOOL,HILLSBOROUGH,Hillsborough County,3516 MCFARLAND RD,TAMPA,FL,33618,,(813)975-7640,21,Suburb: Large,No,644.00000,47.00000,13.7000000,235.00000,28.00000,235.00000,Regular,Open
120060000860,FL-20-0231,1200600,FL-20,04,12,CARTER PARRAMORE ACADEMY,GADSDEN,Gadsden County,631 S STEWART ST,QUINCY,FL,32351,,(850)627-6030,31,Town: Fringe,No,43.00000,7.00000,6.1400000,41.00000,2.00000,40.00000,Other/Alternative,Open
120087003177,FL-29-0063,1200870,FL-29,06,12,CARVER EXCEPTIONAL CENTER,HILLSBOROUGH,Hillsborough County,2934 E HILLSBOROUGH AVE,TAMPA,FL,33610,,(813)236-3500,11,City: Large,No,43.00000,11.00000,3.9100000,29.00000,0.00000,29.00000,Special Education,Open
120144001463,FL-48-5871,1201440,FL-48,06,08,CARVER MIDDLE,ORANGE,Orange County,4500 W COLUMBIA ST,ORLANDO,FL,32811,,(407)296-5110,11,City: Large,No,721.00000,44.00000,16.3900000,557.00000,14.00000,557.00000,Regular,Open
120150002932,FL-50-2041,1201500,FL-50,06,08,CARVER MIDDLE SCHOOL,PALM BEACH,Palm Beach County,101 BARWICK RD,DELRAY BEACH,FL,33445,,(561)638-2100,13,City: Small,No,732.00000,53.00000,13.8100000,527.00000,5.00000,527.00000,Regular,Open
120105001109,FL-35-0351,1201050,FL-35,06,08,CARVER MIDDLE SCHOOL,LAKE,Lake County,1200 N. BEECHER ST,LEESBURG,FL,34748,,(352)787-7868,22,Suburb: Midsize,No,837.00000,39.00000,21.4600000,520.00000,23.00000,520.00000,Regular,Open
120171001875,FL-59-0202,1201710,FL-59,PK,05,CASSELBERRY ELEMENTARY SCHOOL,SEMINOLE,Seminole County,1075 CRYSTAL BOWL CIR,CASSELBERRY,FL,32707,,(407)746-2550,21,Suburb: Large,No,766.00000,42.76000,17.9100000,448.00000,89.00000,387.00000,Regular,Open
120144005022,FL-48-1612,1201440,FL-48,PK,05,CASTLE CREEK ELEMENTARY,ORANGE,Orange County,1245 N AVALON PARK BLVD,ORLANDO,FL,32828,,(407)207-7428,21,Suburb: Large,No,560.00000,33.00000,16.9700000,329.00000,27.00000,329.00000,Regular,Open
120018000242,FL-06-1461,1200180,FL-06,PK,05,CASTLE HILL ELEMENTARY SCHOOL,BROWARD,Broward County,2640 NW 46TH AVE,LAUDERHILL,FL,33313,,(754)322-5600,21,Suburb: Large,No,562.00000,33.00000,17.0300000,480.00000,4.00000,480.00000,Regular,Open
120144008610,FL-48-1012,1201440,FL-48,KG,05,CASTLEVIEW ELEMENTARY,ORANGE,Orange County,9131 TABORFIELD AVE,ORLANDO,FL,32836,,(407)612-4205,21,Suburb: Large,No,707.00000,41.00000,17.2400000,215.00000,58.00000,149.00000,Regular,Open
120144001407,FL-48-0701,1201440,FL-48,PK,05,CATALINA ELEMENTARY,ORANGE,Orange County,2448 29TH ST,ORLANDO,FL,32805,,(407)245-1735,11,City: Large,No,612.00000,43.00000,14.2300000,485.00000,18.00000,485.00000,Regular,Open
120009000041,FL-03-0091,1200090,FL-03,PK,05,CEDAR GROVE ELEMENTARY SCHOOL,BAY,Bay County,2826 E 15TH ST,PANAMA CITY,FL,32405,,(850)767-4550,22,Suburb: Midsize,No,562.00000,33.00000,17.0300000,427.00000,1.00000,427.00000,Regular,Open
120048000692,FL-16-0971,1200480,FL-16,KG,05,CEDAR HILLS ELEMENTARY SCHOOL,DUVAL,Duval County,6534 ISH BRANT RD,JACKSONVILLE,FL,32210,,(904)573-1050,11,City: Large,No,450.00000,21.00000,21.4300000,341.00000,0.00000,341.00000,Regular,Open
120114001198,FL-38-0041,1201140,FL-38,PK,12,CEDAR KEY HIGH SCHOOL,LEVY,Levy County,951 WHIDDON AVE,CEDAR KEY,FL,32625,,(352)543-5223,43,Rural: Remote,No,196.00000,18.50000,10.5900000,122.00000,1.00000,122.00000,Regular,Open
120147004118,FL-49-0902,1201470,FL-49,09,12,CELEBRATION HIGH SCHOOL,OSCEOLA,Osceola County,1809 CELEBRATION BLVD,CELEBRATION,FL,34747,,(321)939-6600,21,Suburb: Large,No,2769.00000,128.00000,21.6300000,1122.00000,196.00000,805.00000,Regular,Open
120147003098,FL-49-0711,1201470,FL-49,KG,08,CELEBRATION K-8,OSCEOLA,Osceola County,510 CAMPUS ST,CELEBRATION,FL,34747,,(407)566-2300,21,Suburb: Large,No,1706.00000,96.50000,17.6800000,527.00000,67.00000,411.00000,Regular,Open
120153002580,FL-51-0401,1201530,FL-51,PK,05,CENTENNIAL ELEMENTARY SCHOOL,PASCO,Pasco County,38501 CENTENNIAL RD,DADE CITY,FL,33525,,(352)524-5000,23,Suburb: Small,No,611.00000,39.64000,15.4100000,389.00000,42.00000,344.00000,Regular,Open
120153003776,FL-51-0074,1201530,FL-51,06,08,CENTENNIAL MIDDLE SCHOOL,PASCO,Pasco County,38505 CENTENNIAL RD,DADE CITY,FL,33525,,(352)524-9700,23,Suburb: Small,No,648.00000,37.70000,17.1900000,422.00000,45.00000,382.00000,Regular,Open
120039008388,FL-13-7021,1200390,FL-13,09,12,CENTER FOR INTERNATIONAL EDUCATION A CAMBRIDGE ASSOCIATE SC,MIAMI-DADE,Miami-Dade County,900 NE 23RD AVE,HOMESTEAD,FL,33033,,(305)248-7911,21,Suburb: Large,No,417.00000,16.00000,26.0600000,222.00000,32.00000,215.00000,Regular,Open
120147003749,FL-49-0061,1201470,FL-49,PK,05,CENTRAL AVENUE ELEMENTARY SCHOOL,OSCEOLA,Osceola County,500 W COLUMBIA AVE,KISSIMMEE,FL,34741,,(407)343-7330,13,City: Small,No,584.00000,40.50000,14.4200000,323.00000,12.00000,323.00000,Regular,Open
120018003157,FL-06-5041,1200180,FL-06,KG,08,CENTRAL CHARTER SCHOOL,BROWARD,Broward County,4515 STATE ROAD 7,LAUDERDALE LAKES,FL,33319,,(954)735-6295,21,Suburb: Large,Yes,1192.00000,63.20000,18.8600000,1191.00000,0.00000,1189.00000,Regular,Open
120078000887,FL-26-0171,1200780,FL-26,PK,05,CENTRAL ELEMENTARY SCHOOL,HENDRY,Hendry County,1000 S DEANE DUFF AVE,CLEWISTON,FL,33440,,(863)983-1550,33,Town: Remote,No,588.00000,33.00000,17.8200000,417.00000,32.00000,417.00000,Regular,Open
120141001357,FL-47-0031,1201410,FL-47,PK,05,CENTRAL ELEMENTARY SCHOOL,OKEECHOBEE,Okeechobee County,610 SW 5TH AVE,OKEECHOBEE,FL,34974,,(863)462-5077,32,Town: Distant,No,530.00000,27.80000,19.0600000,388.00000,15.00000,388.00000,Regular,Open
120144007869,FL-48-0149,1201440,FL-48,06,12,CENTRAL FLORIDA LEADERSHIP ACADEMY CHARTER,ORANGE,Orange County,427 N PRIMROSE DR,ORLANDO,FL,32803,,(407)480-2352,11,City: Large,Yes,93.00000,9.00000,10.3300000,46.00000,2.00000,40.00000,Regular,Open
120081002604,FL-27-0251,1200810,FL-27,09,12,CENTRAL HIGH SCHOOL,HERNANDO,Hernando County,14075 KEN AUSTIN PKWY,BROOKSVILLE,FL,34613,,(352)797-7020,41,Rural: Fringe,No,1426.00000,75.00000,19.0100000,690.00000,60.00000,690.00000,Regular,Open
120009008471,FL-03-0782,1200090,FL-03,09,12,CENTRAL HIGH SCHOOL,BAY,Bay County,1250 W. 17TH ST,PANAMA CITY,FL,32405,,(850)215-0770,13,City: Small,Yes,93.00000,2.00000,46.5000000,44.00000,3.00000,44.00000,Other/Alternative,Open
120015000110,FL-05-3021,1200150,FL-05,07,08,CENTRAL MIDDLE SCHOOL,BREVARD,Brevard County,2600 WINGATE BLVD,WEST MELBOURNE,FL,32904,,(321)722-4150,21,Suburb: Large,No,1127.00000,65.80000,17.1300000,514.00000,88.00000,457.00000,Regular,Open
120018002701,FL-06-2641,1200180,FL-06,PK,05,CENTRAL PARK ELEMENTARY SCHOOL,BROWARD,Broward County,777 N NOB HILL RD,PLANTATION,FL,33324,,(754)322-5700,21,Suburb: Large,No,705.00000,37.00000,19.0500000,249.00000,32.00000,225.00000,Regular,Open
120027006894,FL-09-0035,1200270,FL-09,PK,05,CENTRAL RIDGE ELEMENTARY SCHOOL,CITRUS,Citrus County,185 W CITRUS SPRINGS BLVD,CITRUS SPRINGS,FL,34434,,(352)344-3833,23,Suburb: Small,No,723.00000,47.00000,15.3800000,428.00000,33.00000,428.00000,Regular,Open
120048000638,FL-16-0181,1200480,FL-16,PK,05,CENTRAL RIVERSIDE ELEMENTARY SCHOOL,DUVAL,Duval County,2555 GILMORE ST,JACKSONVILLE,FL,32204,,(904)381-7495,11,City: Large,No,353.00000,27.00000,13.0700000,198.00000,0.00000,198.00000,Regular,Open
120165001813,FL-57-0021,1201650,FL-57,PK,12,CENTRAL SCHOOL,SANTA ROSA,Santa Rosa County,6180 CENTRAL SCHOOL RD,MILTON,FL,32570,,(850)983-5640,41,Rural: Fringe,No,643.00000,46.00000,13.9800000,301.00000,43.00000,238.00000,Regular,Open
